"","aspcl","elevcl","soilcl","slopcl","class","pval","sign","neighbor"
"3546","E","L","S",NA,NA,0.280086475689471,1,"nmaxht98clq"
"3547","E","L","S",NA,"1",0.708459694282627,1,"nsumht98clq"
"3548","E","L","S",NA,"5",0.0768146434778612,1,"nsumht98clq"
"3549","E","L","S",NA,"6",0.891417775090772,1,"nsumht98clq"
"3550","E","L","S",NA,"7",0.061991195158959,1,"nsumht98clq"
"3551","E","L","S",NA,"8",0.97403161089076,1,"nsumht98clq"
"3552","E","L","S",NA,NA,0.280086475689471,1,"nsumht98clq"
"3553","E","L","S",NA,"1",0.0661039826770829,1,"nsumhtbig98clq"
"3554","E","L","S",NA,"3",0.176157456196646,-1,"nsumhtbig98clq"
"3555","E","L","S",NA,"4",0.0153053900069915,1,"nsumhtbig98clq"
"3556","E","L","S",NA,"5",0.00125645574635496,1,"nsumhtbig98clq"
"3557","E","L","S",NA,"6",0.0295380936386323,1,"nsumhtbig98clq"
"3558","E","L","S",NA,"7",0.128739375213748,1,"nsumhtbig98clq"
"3559","E","L","S",NA,"8",0.17059702398166,-1,"nsumhtbig98clq"
"3560","E","L","S",NA,NA,0.280086475689471,1,"nsumhtbig98clq"
"3561","E","L","S",NA,"1",0.157351677758956,-1,"nmaxdbhclq"
"3562","E","L","S",NA,"2",0.60227072976967,1,"nmaxdbhclq"
"3563","E","L","S",NA,"3",0.137177044773376,-1,"nmaxdbhclq"
"3564","E","L","S",NA,"4",0.325354086275352,1,"nmaxdbhclq"
"3565","E","L","S",NA,"5",0.587889836335419,1,"nmaxdbhclq"
"3566","E","L","S",NA,"6",0.687003919677589,1,"nmaxdbhclq"
"3567","E","L","S",NA,"7",0.103323803736843,1,"nmaxdbhclq"
"3568","E","L","S",NA,"8",0.446178646745608,1,"nmaxdbhclq"
"3569","E","L","S",NA,"1",0.157351677758956,-1,"nmaxbaclq"
"3570","E","L","S",NA,"2",0.60227072976967,1,"nmaxbaclq"
"3571","E","L","S",NA,"3",0.137177044773376,-1,"nmaxbaclq"
"3572","E","L","S",NA,"4",0.325354086275352,1,"nmaxbaclq"
"3573","E","L","S",NA,"5",0.587889836335419,1,"nmaxbaclq"
"3574","E","L","S",NA,"6",0.687003919677589,1,"nmaxbaclq"
"3575","E","L","S",NA,"7",0.103323803736843,1,"nmaxbaclq"
"3576","E","L","S",NA,"8",0.446178646745608,1,"nmaxbaclq"
"3577","E","L","S",NA,"1",0.832948232154169,-1,"nsumbaclq"
"3578","E","L","S",NA,"2",0.13063250129644,1,"nsumbaclq"
"3579","E","L","S",NA,"3",0.0478359300472155,-1,"nsumbaclq"
"3580","E","L","S",NA,"4",0.165951690155275,1,"nsumbaclq"
"3581","E","L","S",NA,"5",0.612263940632797,1,"nsumbaclq"
"3582","E","L","S",NA,"6",0.0581528693823534,1,"nsumbaclq"
"3583","E","L","S",NA,"7",3.84165567260392e-05,1,"nsumbaclq"
"3584","E","L","S",NA,"8",0.988266232036398,1,"nsumbaclq"
"3585","E","L","S",NA,"1",0.677980359264156,1,"nsumba5clq"
"3586","E","L","S",NA,"2",0.964758215286401,-1,"nsumba5clq"
"3587","E","L","S",NA,"3",0.109149145600706,-1,"nsumba5clq"
"3588","E","L","S",NA,"4",0.0070724781137218,1,"nsumba5clq"
"3589","E","L","S",NA,"5",0.612107706693241,-1,"nsumba5clq"
"3590","E","L","S",NA,"6",0.0373689919652492,1,"nsumba5clq"
"3591","E","L","S",NA,"7",2.07333340473899e-05,1,"nsumba5clq"
"3592","E","L","S",NA,"8",0.570933623960593,1,"nsumba5clq"
"3593","E","L","S",NA,"1",0.787657249091912,-1,"nsumbabigclq"
"3594","E","L","S",NA,"2",0.282396619110081,1,"nsumbabigclq"
"3595","E","L","S",NA,"3",0.401535116305031,1,"nsumbabigclq"
"3596","E","L","S",NA,"4",0.817906410323142,-1,"nsumbabigclq"
"3597","E","L","S",NA,"5",0.100558464838804,1,"nsumbabigclq"
"3598","E","L","S",NA,"6",0.263905400104178,1,"nsumbabigclq"
"3599","E","L","S",NA,"7",2.15293943664554e-06,1,"nsumbabigclq"
"3600","E","L","S",NA,"8",0.987974275150113,-1,"nsumbabigclq"
"3601","E","L","S",NA,"1",0.0522865265239322,1,"nmaxht98cl"
"3602","E","L","S",NA,"2",0.459047660379049,1,"nmaxht98cl"
"3603","E","L","S",NA,"3",0.295130161636946,1,"nmaxht98cl"
"3604","E","L","S",NA,"4",0.206389578970322,1,"nmaxht98cl"
"3605","E","L","S",NA,"6",0.821965545942944,1,"nmaxht98cl"
"3606","E","L","S",NA,NA,0.280086475689471,1,"nmaxht98cl"
"3607","E","L","S",NA,"1",0.799116051439858,1,"nsumht98cl"
"3608","E","L","S",NA,"7",0.0223866211688602,1,"nsumht98cl"
"3609","E","L","S",NA,"8",0.0211832412994249,-1,"nsumht98cl"
"3610","E","L","S",NA,NA,0.280086475689471,1,"nsumht98cl"
"3611","E","L","S",NA,"1",0.0461118431290499,1,"nsumhtbig98cl"
"3612","E","L","S",NA,"6",1.38729970016639e-05,1,"nsumhtbig98cl"
"3613","E","L","S",NA,"7",0.735935577816195,-1,"nsumhtbig98cl"
"3614","E","L","S",NA,NA,0.280086475689471,1,"nsumhtbig98cl"
"3615","E","L","S",NA,"1",0.35839312016872,-1,"nmaxdbhcl"
"3616","E","L","S",NA,"2",0.391608938048839,1,"nmaxdbhcl"
"3617","E","L","S",NA,"3",0.474412081979474,1,"nmaxdbhcl"
"3618","E","L","S",NA,"4",0.891979516212379,-1,"nmaxdbhcl"
"3619","E","L","S",NA,"5",0.00243586721332961,1,"nmaxdbhcl"
"3620","E","L","S",NA,"7",0.507897383223844,1,"nmaxdbhcl"
"3621","E","L","S",NA,"8",0.279379884189915,1,"nmaxdbhcl"
"3622","E","L","S",NA,"1",0.278810707311201,1,"nmaxbacl"
"3623","E","L","S",NA,"2",0.395277805073353,1,"nmaxbacl"
"3624","E","L","S",NA,"3",0.00293001059753241,-1,"nmaxbacl"
"3625","E","L","S",NA,"4",0.0066536600927703,1,"nmaxbacl"
"3626","E","L","S",NA,"8",0.578910030898658,-1,"nmaxbacl"
"3627","E","L","S",NA,"1",0.83168585725928,1,"nsumbacl"
"3628","E","L","S",NA,"2",0.774367354086874,-1,"nsumbacl"
"3629","E","L","S",NA,"3",0.184935856947342,1,"nsumbacl"
"3630","E","L","S",NA,"4",0.000159579918003921,1,"nsumbacl"
"3631","E","L","S",NA,"5",0.215442678669911,1,"nsumbacl"
"3632","E","L","S",NA,"8",0.540909092687761,1,"nsumbacl"
"3633","E","L","S",NA,"1",0.651233219652862,1,"nsumba5cl"
"3634","E","L","S",NA,"2",0.981146492429516,-1,"nsumba5cl"
"3635","E","L","S",NA,"3",0.542015258229962,1,"nsumba5cl"
"3636","E","L","S",NA,"4",0.000135946992359678,1,"nsumba5cl"
"3637","E","L","S",NA,"5",0.319148959278144,1,"nsumba5cl"
"3638","E","L","S",NA,"8",0.540909092687761,1,"nsumba5cl"
"3639","E","L","S",NA,"1",0.395966441446644,1,"nsumbabigcl"
"3640","E","L","S",NA,"2",0.842645148717533,1,"nsumbabigcl"
"3641","E","L","S",NA,"3",0.0480598601806861,1,"nsumbabigcl"
"3642","E","L","S",NA,"4",0.000145496163626609,1,"nsumbabigcl"
"3643","E","L","S",NA,"5",0.302272752719791,1,"nsumbabigcl"
"3644","E","L","S",NA,"8",0.903668952342019,1,"nsumbabigcl"
"3645","E","M","H",NA,"1",0.750656307127905,-1,"nmaxht98clq"
"3646","E","M","H",NA,"2",0.0689014668115226,1,"nmaxht98clq"
"3647","E","M","H",NA,"3",0.196669019747175,1,"nmaxht98clq"
"3648","E","M","H",NA,"4",0.100450876843353,1,"nmaxht98clq"
"3649","E","M","H",NA,"5",3.73000950888738e-05,1,"nmaxht98clq"
"3650","E","M","H",NA,"7",0.265805757370419,-1,"nmaxht98clq"
"3651","E","M","H",NA,"8",0.225922474243224,1,"nmaxht98clq"
"3652","E","M","H",NA,NA,0.243879526704243,-1,"nmaxht98clq"
"3653","E","M","H",NA,"1",0.0896957033084135,1,"nsumht98clq"
"3654","E","M","H",NA,"2",0.883018849999664,1,"nsumht98clq"
"3655","E","M","H",NA,"3",0.558283225172466,1,"nsumht98clq"
"3656","E","M","H",NA,"4",2.52269776313158e-05,1,"nsumht98clq"
"3657","E","M","H",NA,"5",0.0149071004350768,1,"nsumht98clq"
"3658","E","M","H",NA,"6",0.447859897135193,1,"nsumht98clq"
"3659","E","M","H",NA,"7",0.0165964148379459,-1,"nsumht98clq"
"3660","E","M","H",NA,"8",0.0239723302393761,-1,"nsumht98clq"
"3661","E","M","H",NA,NA,0.243879526704243,-1,"nsumht98clq"
"3662","E","M","H",NA,"1",0.950715803321902,1,"nsumhtbig98clq"
"3663","E","M","H",NA,"2",0.765164713066374,-1,"nsumhtbig98clq"
"3664","E","M","H",NA,"3",0.0468092919803227,-1,"nsumhtbig98clq"
"3665","E","M","H",NA,"4",0.359793888157897,-1,"nsumhtbig98clq"
"3666","E","M","H",NA,"5",0.0850946076641455,-1,"nsumhtbig98clq"
"3667","E","M","H",NA,"6",0.485579593784485,1,"nsumhtbig98clq"
"3668","E","M","H",NA,"7",0.754920184478148,-1,"nsumhtbig98clq"
"3669","E","M","H",NA,"8",5.16896497742589e-06,-1,"nsumhtbig98clq"
"3670","E","M","H",NA,NA,0.243879526704243,-1,"nsumhtbig98clq"
"3671","E","M","H",NA,"1",0.988338302672904,1,"nmaxdbhclq"
"3672","E","M","H",NA,"2",0.00215657515192881,1,"nmaxdbhclq"
"3673","E","M","H",NA,"3",5.43775693000634e-05,1,"nmaxdbhclq"
"3674","E","M","H",NA,"4",0.964462921434069,1,"nmaxdbhclq"
"3675","E","M","H",NA,"5",0.0172264988713491,1,"nmaxdbhclq"
"3676","E","M","H",NA,"6",0.796992090427896,1,"nmaxdbhclq"
"3677","E","M","H",NA,"7",0.00407337406859293,1,"nmaxdbhclq"
"3678","E","M","H",NA,"8",0.965042404878772,1,"nmaxdbhclq"
"3679","E","M","H",NA,"1",0.988338302672904,1,"nmaxbaclq"
"3680","E","M","H",NA,"2",0.00215657515192881,1,"nmaxbaclq"
"3681","E","M","H",NA,"3",5.43775693000634e-05,1,"nmaxbaclq"
"3682","E","M","H",NA,"4",0.964462921434069,1,"nmaxbaclq"
"3683","E","M","H",NA,"5",0.0172264988713491,1,"nmaxbaclq"
"3684","E","M","H",NA,"6",0.796992090427896,1,"nmaxbaclq"
"3685","E","M","H",NA,"7",0.00407337406859293,1,"nmaxbaclq"
"3686","E","M","H",NA,"8",0.965042404878772,1,"nmaxbaclq"
"3687","E","M","H",NA,"1",0.000109041168240107,1,"nsumbaclq"
"3688","E","M","H",NA,"2",0.55703592803682,1,"nsumbaclq"
"3689","E","M","H",NA,"3",0.360407678666555,1,"nsumbaclq"
"3690","E","M","H",NA,"4",0.462971535227783,1,"nsumbaclq"
"3691","E","M","H",NA,"5",0.0936540493065218,1,"nsumbaclq"
"3692","E","M","H",NA,"6",0.567159671835772,1,"nsumbaclq"
"3693","E","M","H",NA,"7",0.309783697323183,1,"nsumbaclq"
"3694","E","M","H",NA,"8",0.0446436715693816,1,"nsumbaclq"
"3695","E","M","H",NA,"1",0.000112845382757776,1,"nsumba5clq"
"3696","E","M","H",NA,"2",0.00594322847899931,1,"nsumba5clq"
"3697","E","M","H",NA,"3",0.244281813386417,-1,"nsumba5clq"
"3698","E","M","H",NA,"4",0.879873849208458,1,"nsumba5clq"
"3699","E","M","H",NA,"5",0.845251239524733,-1,"nsumba5clq"
"3700","E","M","H",NA,"6",0.166974023487924,1,"nsumba5clq"
"3701","E","M","H",NA,"7",0.203567368035648,1,"nsumba5clq"
"3702","E","M","H",NA,"8",6.19988397587095e-06,1,"nsumba5clq"
"3703","E","M","H",NA,"1",4.96240800932405e-05,1,"nsumbabigclq"
"3704","E","M","H",NA,"2",0.0330194783335301,1,"nsumbabigclq"
"3705","E","M","H",NA,"3",0.0425673285180163,1,"nsumbabigclq"
"3706","E","M","H",NA,"4",0.0629471941516509,1,"nsumbabigclq"
"3707","E","M","H",NA,"5",0.0828039652309864,1,"nsumbabigclq"
"3708","E","M","H",NA,"6",0.659353537970489,1,"nsumbabigclq"
"3709","E","M","H",NA,"7",0.648623956488693,1,"nsumbabigclq"
"3710","E","M","H",NA,"8",0.00424248428090095,-1,"nsumbabigclq"
"3711","E","M","H",NA,"1",0.951581580629748,-1,"nmaxht98cl"
"3712","E","M","H",NA,"2",8.96326048786294e-05,1,"nmaxht98cl"
"3713","E","M","H",NA,"3",0.847094003846507,-1,"nmaxht98cl"
"3714","E","M","H",NA,"4",0.00109813134593683,1,"nmaxht98cl"
"3715","E","M","H",NA,"6",0.225922474243224,1,"nmaxht98cl"
"3716","E","M","H",NA,"7",0.550553291329983,-1,"nmaxht98cl"
"3717","E","M","H",NA,NA,0.243879526704243,-1,"nmaxht98cl"
"3718","E","M","H",NA,"1",0.421083989329228,1,"nsumht98cl"
"3719","E","M","H",NA,"2",0.701670971449157,1,"nsumht98cl"
"3720","E","M","H",NA,"3",0.0515524550399288,1,"nsumht98cl"
"3721","E","M","H",NA,"4",0.00121310163621442,1,"nsumht98cl"
"3722","E","M","H",NA,"5",0.000300070574530542,1,"nsumht98cl"
"3723","E","M","H",NA,"7",0.779095761639686,1,"nsumht98cl"
"3724","E","M","H",NA,"8",0.992160344965101,1,"nsumht98cl"
"3725","E","M","H",NA,NA,0.243879526704243,-1,"nsumht98cl"
"3726","E","M","H",NA,"1",0.230526262375876,1,"nsumhtbig98cl"
"3727","E","M","H",NA,"2",0.00484175999770352,-1,"nsumhtbig98cl"
"3728","E","M","H",NA,"3",0.0167927502634305,-1,"nsumhtbig98cl"
"3729","E","M","H",NA,"4",0.428858996422765,1,"nsumhtbig98cl"
"3730","E","M","H",NA,"6",0.858653376902386,1,"nsumhtbig98cl"
"3731","E","M","H",NA,"7",2.17434792381023e-06,-1,"nsumhtbig98cl"
"3732","E","M","H",NA,NA,0.243879526704243,-1,"nsumhtbig98cl"
"3733","E","M","H",NA,"1",2.98916065159662e-05,1,"nmaxdbhcl"
"3734","E","M","H",NA,"2",0.702403233421208,1,"nmaxdbhcl"
"3735","E","M","H",NA,"3",0.00407337406859293,1,"nmaxdbhcl"
"3736","E","M","H",NA,"7",0.840078823022573,-1,"nmaxdbhcl"
"3737","E","M","H",NA,"8",0.112925006886902,1,"nmaxdbhcl"
"3738","E","M","H",NA,"1",0.284264030028987,1,"nmaxbacl"
"3739","E","M","H",NA,"2",0.00407337406859293,1,"nmaxbacl"
"3740","E","M","H",NA,"8",1.09521250313788e-05,1,"nmaxbacl"
"3741","E","M","H",NA,"1",0.000204966408117653,1,"nsumbacl"
"3742","E","M","H",NA,"2",0.0498360348468755,1,"nsumbacl"
"3743","E","M","H",NA,"3",0.0196807150186804,1,"nsumbacl"
"3744","E","M","H",NA,"4",0.60673477678755,1,"nsumbacl"
"3745","E","M","H",NA,"8",0.215368176454427,-1,"nsumbacl"
"3746","E","M","H",NA,"1",3.06097647729921e-05,1,"nsumba5cl"
"3747","E","M","H",NA,"2",0.324379680564376,1,"nsumba5cl"
"3748","E","M","H",NA,"3",0.399198369660142,1,"nsumba5cl"
"3749","E","M","H",NA,"4",0.110138982928762,1,"nsumba5cl"
"3750","E","M","H",NA,"8",0.000523869043282287,1,"nsumba5cl"
"3751","E","M","H",NA,"1",0.000172272763905783,1,"nsumbabigcl"
"3752","E","M","H",NA,"2",0.000821517957837331,1,"nsumbabigcl"
"3753","E","M","H",NA,"3",0.461826722990326,1,"nsumbabigcl"
"3754","E","M","H",NA,"4",0.348956947801434,1,"nsumbabigcl"
"3755","E","M","H",NA,"8",0.000780519216771212,-1,"nsumbabigcl"
"3756","E","M","S",NA,"1",0.142181489657378,1,"nmaxht98clq"
"3757","E","M","S",NA,"2",0.288379027280923,1,"nmaxht98clq"
"3758","E","M","S",NA,"3",1.32934406605334e-05,1,"nmaxht98clq"
"3759","E","M","S",NA,"4",0.0871800070243538,1,"nmaxht98clq"
"3760","E","M","S",NA,"5",0.304734951234698,1,"nmaxht98clq"
"3761","E","M","S",NA,"6",0.877326428625407,1,"nmaxht98clq"
"3762","E","M","S",NA,"7",0.151654191477032,1,"nmaxht98clq"
"3763","E","M","S",NA,"8",0.0312578461474702,1,"nmaxht98clq"
"3764","E","M","S",NA,NA,0.850547636364873,-1,"nmaxht98clq"
"3765","E","M","S",NA,"1",0.115130569402652,1,"nsumht98clq"
"3766","E","M","S",NA,"2",0.000432573791189673,1,"nsumht98clq"
"3767","E","M","S",NA,"3",0.777460972510626,1,"nsumht98clq"
"3768","E","M","S",NA,"4",0.297199477097847,1,"nsumht98clq"
"3769","E","M","S",NA,"5",0.00419515887344569,1,"nsumht98clq"
"3770","E","M","S",NA,"6",0.618530301696785,1,"nsumht98clq"
"3771","E","M","S",NA,"7",0.450173149850691,1,"nsumht98clq"
"3772","E","M","S",NA,"8",0.81263595657556,1,"nsumht98clq"
"3773","E","M","S",NA,NA,0.850547636364873,-1,"nsumht98clq"
"3774","E","M","S",NA,"1",0.0375839095736524,1,"nsumhtbig98clq"
"3775","E","M","S",NA,"2",0.0122088215183575,1,"nsumhtbig98clq"
"3776","E","M","S",NA,"3",0.358475045056723,-1,"nsumhtbig98clq"
"3777","E","M","S",NA,"4",0.0863415306328752,1,"nsumhtbig98clq"
"3778","E","M","S",NA,"5",0.0326972056782692,-1,"nsumhtbig98clq"
"3779","E","M","S",NA,"6",0.000498275492127487,1,"nsumhtbig98clq"
"3780","E","M","S",NA,"7",7.15197394295266e-06,1,"nsumhtbig98clq"
"3781","E","M","S",NA,"8",0.560483827105765,-1,"nsumhtbig98clq"
"3782","E","M","S",NA,NA,0.850547636364873,-1,"nsumhtbig98clq"
"3783","E","M","S",NA,"1",0.851870683207046,1,"nmaxdbhclq"
"3784","E","M","S",NA,"2",0.441405753774659,1,"nmaxdbhclq"
"3785","E","M","S",NA,"3",0.815630207619626,1,"nmaxdbhclq"
"3786","E","M","S",NA,"4",0.648285339252809,1,"nmaxdbhclq"
"3787","E","M","S",NA,"5",5.49132353883099e-05,1,"nmaxdbhclq"
"3788","E","M","S",NA,"6",0.285342308069279,1,"nmaxdbhclq"
"3789","E","M","S",NA,"7",0.0474982701372333,1,"nmaxdbhclq"
"3790","E","M","S",NA,"8",0.00127445848777094,1,"nmaxdbhclq"
"3791","E","M","S",NA,"1",0.851870683207046,1,"nmaxbaclq"
"3792","E","M","S",NA,"2",0.441405753774659,1,"nmaxbaclq"
"3793","E","M","S",NA,"3",0.815630207619626,1,"nmaxbaclq"
"3794","E","M","S",NA,"4",0.648285339252809,1,"nmaxbaclq"
"3795","E","M","S",NA,"5",5.49132353883099e-05,1,"nmaxbaclq"
"3796","E","M","S",NA,"6",0.285342308069279,1,"nmaxbaclq"
"3797","E","M","S",NA,"7",0.0474982701372333,1,"nmaxbaclq"
"3798","E","M","S",NA,"8",0.00127445848777094,1,"nmaxbaclq"
"3799","E","M","S",NA,"1",0.0376867604887505,1,"nsumbaclq"
"3800","E","M","S",NA,"2",0.00296360834464257,1,"nsumbaclq"
"3801","E","M","S",NA,"3",0.78243285903337,-1,"nsumbaclq"
"3802","E","M","S",NA,"4",0.00647021605481609,1,"nsumbaclq"
"3803","E","M","S",NA,"5",0.010025904570435,1,"nsumbaclq"
"3804","E","M","S",NA,"6",0.521213626733221,-1,"nsumbaclq"
"3805","E","M","S",NA,"7",0.390751255282775,1,"nsumbaclq"
"3806","E","M","S",NA,"8",0.00548486751680368,1,"nsumbaclq"
"3807","E","M","S",NA,"1",0.00588419009276832,1,"nsumba5clq"
"3808","E","M","S",NA,"2",0.0054606765946461,1,"nsumba5clq"
"3809","E","M","S",NA,"3",0.936546409733986,1,"nsumba5clq"
"3810","E","M","S",NA,"4",0.381642466605375,1,"nsumba5clq"
"3811","E","M","S",NA,"5",0.000228848058924473,1,"nsumba5clq"
"3812","E","M","S",NA,"6",0.210599683299271,1,"nsumba5clq"
"3813","E","M","S",NA,"7",0.666383919779178,1,"nsumba5clq"
"3814","E","M","S",NA,"8",0.0337123781776817,1,"nsumba5clq"
"3815","E","M","S",NA,"1",0.0311081854241085,1,"nsumbabigclq"
"3816","E","M","S",NA,"2",0.344088849154756,1,"nsumbabigclq"
"3817","E","M","S",NA,"3",0.00114396912142176,1,"nsumbabigclq"
"3818","E","M","S",NA,"4",0.732454964608689,1,"nsumbabigclq"
"3819","E","M","S",NA,"5",0.118685667895671,1,"nsumbabigclq"
"3820","E","M","S",NA,"6",0.0162250358644047,1,"nsumbabigclq"
"3821","E","M","S",NA,"7",0.0221794883097273,1,"nsumbabigclq"
"3822","E","M","S",NA,"8",0.0387103847390507,1,"nsumbabigclq"
"3823","E","M","S",NA,"1",0.00960091380733296,1,"nmaxht98cl"
"3824","E","M","S",NA,"2",1.00439653787668e-05,1,"nmaxht98cl"
"3825","E","M","S",NA,"3",0.442585839703206,-1,"nmaxht98cl"
"3826","E","M","S",NA,"4",0.00428685449741637,1,"nmaxht98cl"
"3827","E","M","S",NA,"6",0.0285334601723687,1,"nmaxht98cl"
"3828","E","M","S",NA,"7",0.0476925484404875,1,"nmaxht98cl"
"3829","E","M","S",NA,NA,0.850547636364873,-1,"nmaxht98cl"
"3830","E","M","S",NA,"1",0.00013290254942168,1,"nsumht98cl"
"3831","E","M","S",NA,"2",0.0780221873938219,1,"nsumht98cl"
"3832","E","M","S",NA,"7",0.0129685262830186,1,"nsumht98cl"
"3833","E","M","S",NA,"8",0.658586363708882,-1,"nsumht98cl"
"3834","E","M","S",NA,NA,0.850547636364873,-1,"nsumht98cl"
"3835","E","M","S",NA,"1",0.00104463785088658,1,"nsumhtbig98cl"
"3836","E","M","S",NA,"2",0.000630022422409701,1,"nsumhtbig98cl"
"3837","E","M","S",NA,"6",0.000493798090235687,1,"nsumhtbig98cl"
"3838","E","M","S",NA,"7",0.115763688145961,1,"nsumhtbig98cl"
"3839","E","M","S",NA,NA,0.850547636364873,-1,"nsumhtbig98cl"
"3840","E","M","S",NA,"1",0.816714955462785,-1,"nmaxdbhcl"
"3841","E","M","S",NA,"2",0.000140827212563209,1,"nmaxdbhcl"
"3842","E","M","S",NA,"3",0.141974691490462,1,"nmaxdbhcl"
"3843","E","M","S",NA,"4",0.19734609113295,1,"nmaxdbhcl"
"3844","E","M","S",NA,"7",0.000202074731546548,1,"nmaxdbhcl"
"3845","E","M","S",NA,"1",0.000108705669725983,1,"nmaxbacl"
"3846","E","M","S",NA,"2",0.544643824709693,1,"nmaxbacl"
"3847","E","M","S",NA,"3",0.0562482732140034,1,"nmaxbacl"
"3848","E","M","S",NA,"8",0.188103509204365,1,"nmaxbacl"
"3849","E","M","S",NA,"1",0.00148314494560813,1,"nsumbacl"
"3850","E","M","S",NA,"2",0.106077802635397,1,"nsumbacl"
"3851","E","M","S",NA,"3",0.000122634570518352,1,"nsumbacl"
"3852","E","M","S",NA,"4",0.482570187555307,-1,"nsumbacl"
"3853","E","M","S",NA,"5",0.492665947023746,1,"nsumbacl"
"3854","E","M","S",NA,"6",0.0430043446144821,1,"nsumbacl"
"3855","E","M","S",NA,"8",0.0217935752138518,1,"nsumbacl"
"3856","E","M","S",NA,"1",0.000728658159135157,1,"nsumba5cl"
"3857","E","M","S",NA,"2",0.0803303558041936,1,"nsumba5cl"
"3858","E","M","S",NA,"3",0.000143373142579991,1,"nsumba5cl"
"3859","E","M","S",NA,"4",0.437814285128223,-1,"nsumba5cl"
"3860","E","M","S",NA,"5",0.44815059693099,1,"nsumba5cl"
"3861","E","M","S",NA,"6",0.101996501634877,1,"nsumba5cl"
"3862","E","M","S",NA,"8",0.0217935752138518,1,"nsumba5cl"
"3863","E","M","S",NA,"1",0.00798566232688075,1,"nsumbabigcl"
"3864","E","M","S",NA,"2",0.0255425497050296,1,"nsumbabigcl"
"3865","E","M","S",NA,"3",0.00942363941876903,1,"nsumbabigcl"
"3866","E","M","S",NA,"4",0.239413287067521,1,"nsumbabigcl"
"3867","E","M","S",NA,"5",0.0712018440452114,1,"nsumbabigcl"
"3868","E","M","S",NA,"6",0.0669204128904646,1,"nsumbabigcl"
"3869","E","M","S",NA,"8",0.0287597725683035,1,"nsumbabigcl"
"3870","W","H","H",NA,"1",0.0418138562552484,1,"nmaxht98clq"
"3871","W","H","H",NA,"2",8.65219815349899e-07,1,"nmaxht98clq"
"3872","W","H","H",NA,"5",0.127631067024126,1,"nmaxht98clq"
"3873","W","H","H",NA,"6",0.913248506366097,-1,"nmaxht98clq"
"3874","W","H","H",NA,"7",0.72452345977355,1,"nmaxht98clq"
"3875","W","H","H",NA,"8",0.0694051789977745,-1,"nmaxht98clq"
"3876","W","H","H",NA,NA,0.00826557563583582,-1,"nmaxht98clq"
"3877","W","H","H",NA,"1",0.00957977642508644,1,"nsumht98clq"
"3878","W","H","H",NA,"2",0.741851448236722,1,"nsumht98clq"
"3879","W","H","H",NA,"3",0.00108136126426975,-1,"nsumht98clq"
"3880","W","H","H",NA,"4",0.237974345511117,1,"nsumht98clq"
"3881","W","H","H",NA,"5",0.92859729825134,-1,"nsumht98clq"
"3882","W","H","H",NA,"6",0.0291141926623082,1,"nsumht98clq"
"3883","W","H","H",NA,"7",0.141645571181164,1,"nsumht98clq"
"3884","W","H","H",NA,"8",0.0788823495114778,1,"nsumht98clq"
"3885","W","H","H",NA,NA,0.00826557563583582,-1,"nsumht98clq"
"3886","W","H","H",NA,"1",0.0606502545512105,1,"nsumhtbig98clq"
"3887","W","H","H",NA,"2",0.0483037407937968,1,"nsumhtbig98clq"
"3888","W","H","H",NA,"3",0.0841229495461339,-1,"nsumhtbig98clq"
"3889","W","H","H",NA,"4",0.772876420380215,1,"nsumhtbig98clq"
"3890","W","H","H",NA,"5",0.16486225466439,1,"nsumhtbig98clq"
"3891","W","H","H",NA,"6",0.00190937742954464,1,"nsumhtbig98clq"
"3892","W","H","H",NA,"7",0.246210197547895,1,"nsumhtbig98clq"
"3893","W","H","H",NA,"8",0.437764568758617,1,"nsumhtbig98clq"
"3894","W","H","H",NA,NA,0.00826557563583582,-1,"nsumhtbig98clq"
"3895","W","H","H",NA,"1",0.00318372884822679,-1,"nmaxdbhclq"
"3896","W","H","H",NA,"2",0.237984957256568,1,"nmaxdbhclq"
"3897","W","H","H",NA,"3",0.644136395964054,-1,"nmaxdbhclq"
"3898","W","H","H",NA,"4",0.034987075284819,1,"nmaxdbhclq"
"3899","W","H","H",NA,"5",0.0632380950631545,1,"nmaxdbhclq"
"3900","W","H","H",NA,"6",0.00410031796958642,1,"nmaxdbhclq"
"3901","W","H","H",NA,"7",0.0878632396039801,1,"nmaxdbhclq"
"3902","W","H","H",NA,"8",0.00538462682364124,-1,"nmaxdbhclq"
"3903","W","H","H",NA,"1",0.00318372884822679,-1,"nmaxbaclq"
"3904","W","H","H",NA,"2",0.237984957256568,1,"nmaxbaclq"
"3905","W","H","H",NA,"3",0.644136395964054,-1,"nmaxbaclq"
"3906","W","H","H",NA,"4",0.034987075284819,1,"nmaxbaclq"
"3907","W","H","H",NA,"5",0.0632380950631545,1,"nmaxbaclq"
"3908","W","H","H",NA,"6",0.00410031796958642,1,"nmaxbaclq"
"3909","W","H","H",NA,"7",0.0878632396039801,1,"nmaxbaclq"
"3910","W","H","H",NA,"8",0.00538462682364124,-1,"nmaxbaclq"
"3911","W","H","H",NA,"1",0.345753992121212,1,"nsumbaclq"
"3912","W","H","H",NA,"2",0.691859033861808,-1,"nsumbaclq"
"3913","W","H","H",NA,"3",0.342886381066234,-1,"nsumbaclq"
"3914","W","H","H",NA,"4",0.10917299345395,1,"nsumbaclq"
"3915","W","H","H",NA,"5",0.677893438780707,-1,"nsumbaclq"
