"pplot","splot","tag","spec","yrmort","elev","elevcl","aspcl","asp","soilcl","slopcl","bqudx","bqudy","meas87","time","dbh","ht","dbhgrowth","bagrowth","htgrowth","stat","cpos","ch","ba","priordbh","priorba","priorht","id","mort"
27,4,400,"BEPA","2010",1162,"H","W",270,"H","FSLP",8,4,FALSE,1998,30,12.1,0.0454545454545455,0.000212415,NA,"ALIVE","c",11.8576923076923,0.070686,29.5,0.068349435,NA,12598,TRUE
27,4,975,"PIRU",NA,1162,"H","W",270,"H","FSLP",NA,NA,FALSE,1998,22.3,NA,0.209090909090909,0.0006946506,NA,"ALIVE","c",11.8576923076923,0.0390571566,20,0.031416,NA,12635,FALSE
27,4,98068,"ABBA",NA,1162,"H","W",270,"H","FSLP",6,4,FALSE,1998,5.5,3.1,NA,NA,NA,"ALIVE","o",11.8576923076923,0.002375835,NA,NA,NA,12636,FALSE
27,4,98069,"ABBA",NA,1162,"H","W",270,"H","FSLP",7,4,FALSE,1998,5.9,4.8,NA,NA,NA,"ALIVE","o",11.8576923076923,0.0027339774,NA,NA,NA,12637,FALSE
27,4,98929,"ABBA",NA,1162,"H","W",270,"H","FSLP",8,1,FALSE,1998,6.3,4.2,NA,NA,NA,"ALIVE","o",11.8576923076923,0.0031172526,NA,NA,NA,12638,FALSE
27,4,98933,"ABBA",NA,1162,"H","W",270,"H","FSLP",9,2,FALSE,1998,6,3.8,NA,NA,NA,"ALIVE","o",11.8576923076923,0.00282744,NA,NA,NA,12639,FALSE
27,4,98934,"ABBA",NA,1162,"H","W",270,"H","FSLP",10,3,FALSE,1998,6.3,4.9,NA,NA,NA,"ALIVE","o",11.8576923076923,0.0031172526,NA,NA,NA,12640,FALSE
27,4,98935,"ABBA",NA,1162,"H","W",270,"H","FSLP",8,5,FALSE,1998,7,4.6,NA,NA,NA,"ALIVE","o",11.8576923076923,0.00384846,NA,NA,NA,12641,FALSE
4,1,125,"ACSP",NA,808,"L","E",145,"S","FSLP",5,5,FALSE,2010,4.9,6.6,0.175,0.00010583265,0.141666666666667,"ALIVE","i",13.2872727272727,0.0018857454,2.8,0.0006157536,4.9,3,FALSE
4,1,126,"PIRU",NA,808,"L","E",145,"S","FSLP",5,2,FALSE,2010,2.6,2.62,0.175,4.260795e-05,0.101666666666667,"ALIVE","o",13.2872727272727,0.0005309304,0.5,1.9635e-05,1.4,4,FALSE
4,1,127,"ABBA",NA,808,"L","E",145,"S","FSLP",5,1,FALSE,2010,2.4,2.04,0.0666666666666667,2.0944e-05,0.00333333333333334,"ALIVE","o",13.2872727272727,0.0004523904,1.6,0.0002010624,2,5,FALSE
4,1,128,"ABBA",NA,808,"L","E",145,"S","FSLP",5,1,FALSE,2010,11.8,8.54,0.475,0.00066778635,0.311666666666667,"ALIVE","o",13.2872727272727,0.0109359096,6.1,0.0029224734,4.8,6,FALSE
4,1,230,"PIRU",NA,808,"L","E",145,"S","FSLP",3,2,FALSE,2010,4.7,3.68,0.108333333333333,6.891885e-05,0.065,"ALIVE","o",13.2872727272727,0.0017349486,3.4,0.0009079224,2.9,13,FALSE
4,1,703,"ABBA",NA,808,"L","E",145,"S","FSLP",4,1,FALSE,2010,11.2,5.43,0.166666666666667,0.000267036,0.0191666666666666,"ALIVE","o",13.2872727272727,0.0098520576,9.2,0.0066476256,5.2,25,FALSE
4,1,719,"ABBA",NA,808,"L","E",145,"S","FSLP",5,3,FALSE,2010,29.1,13.41,0.425,0.00177245145,0.331295599466667,"ALIVE","c",13.2872727272727,0.0665084574,24,0.04523904,9.4344528064,27,FALSE
4,1,839,"ABBA",NA,808,"L","E",145,"S","FSLP",3,2,FALSE,2010,18.3,9.93,0.325,0.00083468385,0.319166666666667,"ALIVE","o",13.2872727272727,0.0263022606,14.4,0.0162860544,6.1,29,FALSE
4,1,840,"ABBA",NA,808,"L","E",145,"S","FSLP",4,1,FALSE,2010,28,7.42,0.458333333333333,0.00181787375,-0.362275817583333,"ALIVE","c",13.2872727272727,0.06157536,22.5,0.039760875,11.767309811,30,FALSE
4,1,9043,"ABBA",NA,808,"L","E",145,"S","FSLP",4,3,FALSE,2010,0,1.2,NA,NA,NA,"ALIVE","o",13.2872727272727,0,NA,NA,NA,32,FALSE
4,1,9044,"PIRU",NA,808,"L","E",145,"S","FSLP",1,5,FALSE,2010,0.81,1.63,NA,NA,NA,"ALIVE","o",13.2872727272727,5.1530094e-05,NA,NA,NA,33,FALSE
4,1,9045,"ABBA",NA,808,"L","E",145,"S","FSLP",3,3,FALSE,2010,0,1.2,NA,NA,NA,"ALIVE","o",13.2872727272727,0,NA,NA,NA,34,FALSE
4,1,9046,"PIRU",NA,808,"L","E",145,"S","FSLP",5,1,FALSE,2010,0,1.27,NA,NA,NA,"ALIVE","o",13.2872727272727,0,NA,NA,NA,35,FALSE
4,1,9047,"ACSP",NA,808,"L","E",145,"S","FSLP",2,4,FALSE,2010,4.6,5.1,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0016619064,NA,NA,NA,36,FALSE
4,1,9048,"ABBA",NA,808,"L","E",145,"S","FSLP",1,1,FALSE,2010,0,1.03,NA,NA,NA,"ALIVE","o",13.2872727272727,0,NA,NA,NA,37,FALSE
4,1,9049,"ABBA",NA,808,"L","E",145,"S","FSLP",2,1,FALSE,2010,0,1.24,NA,NA,NA,"ALIVE","o",13.2872727272727,0,NA,NA,NA,38,FALSE
4,1,9051,"ABBA",NA,808,"L","E",145,"S","FSLP",2,2,FALSE,2010,1.4,1.61,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0001539384,NA,NA,NA,39,FALSE
4,1,9052,"ABBA",NA,808,"L","E",145,"S","FSLP",3,4,FALSE,2010,1.68,1.72,NA,NA,NA,"ALIVE","o",13.2872727272727,0.000221671296,NA,NA,NA,40,FALSE
4,1,9222,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,6.8,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0036316896,NA,NA,NA,41,FALSE
4,1,9223,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,1.85,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.00026880315,NA,NA,NA,42,FALSE
4,1,9226,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,7,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.00384846,NA,NA,NA,43,FALSE
4,1,9227,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,4.6,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0016619064,NA,NA,NA,44,FALSE
4,1,9228,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,5,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0019635,NA,NA,NA,45,FALSE
4,1,9233,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,7.1,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0039592014,NA,NA,NA,46,FALSE
4,1,9237,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,7.7,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0046566366,NA,NA,NA,47,FALSE
4,1,9238,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,2.3,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0004154766,NA,NA,NA,48,FALSE
4,1,9239,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,0.7,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,3.84846e-05,NA,NA,NA,49,FALSE
4,1,9240,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,0.86,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,5.8088184e-05,NA,NA,NA,50,FALSE
4,1,9242,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,2,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.00031416,NA,NA,NA,51,FALSE
4,1,9963,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,6.7,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0035256606,NA,NA,NA,52,FALSE
4,1,98301,"ABBA",NA,808,"L","E",145,"S","FSLP",2,1,FALSE,2010,0.9,1.63,0.075,5.30145e-06,0.0358333333333333,"ALIVE","o",13.2872727272727,6.36174e-05,0,0,1.2,53,FALSE
4,1,98342,"ACPE",NA,808,"L","E",145,"S","FSLP",1,2,FALSE,2010,13.4,10.43,0.641666666666667,0.00096257315,0.3275,"ALIVE","i",13.2872727272727,0.0141026424,5.7,0.0025517646,6.5,58,FALSE
4,1,98356,"ACSP",NA,808,"L","E",145,"S","FSLP",1,4,FALSE,2010,6.3,4.81,0.141666666666667,0.00012127885,-0.1075,"ALIVE","i",13.2872727272727,0.0031172526,4.6,0.0016619064,6.1,60,FALSE
4,1,98389,"ABBA",NA,808,"L","E",145,"S","FSLP",1,1,FALSE,2010,3.4,1.61,0.241666666666667,7.402395e-05,0.0175,"ALIVE","o",13.2872727272727,0.0009079224,0.5,1.9635e-05,1.4,67,FALSE
4,1,98508,"ABBA",NA,808,"L","E",145,"S","FSLP",1,2,FALSE,2010,0,1.33,0,0,0.0191666666666667,"ALIVE","o",13.2872727272727,0,0,0,1.1,68,FALSE
4,1,98522,"ABBA",NA,808,"L","E",145,"S","FSLP",1,1,FALSE,2010,1.2,1.76,0.0583333333333333,7.78855e-06,0.0466666666666667,"ALIVE","o",13.2872727272727,0.0001130976,0.5,1.9635e-05,1.2,69,FALSE
4,1,98802,"ABBA",NA,808,"L","E",145,"S","FSLP",4,5,FALSE,2010,3.9,3.25,0.283333333333333,9.79132e-05,0.129166666666667,"ALIVE","o",13.2872727272727,0.0011945934,0.5,1.9635e-05,1.7,71,FALSE
4,1,98803,"ACSP",NA,808,"L","E",145,"S","FSLP",4,3,FALSE,2010,7.6,6.46,0.2,0.0002010624,0.0466666666666666,"ALIVE","o",13.2872727272727,0.0045364704,5.2,0.0021237216,5.9,72,FALSE
4,1,98805,"ACSP",NA,808,"L","E",145,"S","FSLP",2,4,FALSE,2010,8.9,8.54,0.358333333333333,0.00037993725,0.178333333333333,"ALIVE","i",13.2872727272727,0.0062211534,4.6,0.0016619064,6.4,74,FALSE
4,1,98809,"ABBA",NA,808,"L","E",145,"S","FSLP",5,2,FALSE,2010,1.7,1.88,0.0583333333333333,1.237005e-05,-0.00166666666666667,"ALIVE","o",13.2872727272727,0.0002269806,1,7.854e-05,1.9,75,FALSE
4,1,98814,"ACSP",NA,808,"L","E",145,"S","FSLP",5,5,FALSE,2010,6.4,6.57,0.0833333333333333,7.7231e-05,-0.0108333333333333,"ALIVE","o",13.2872727272727,0.0032169984,5.4,0.0022902264,6.7,77,FALSE
4,1,98816,"ABBA",NA,808,"L","E",145,"S","FSLP",5,3,FALSE,2010,0,1.37,0,0,0.0225,"ALIVE","o",13.2872727272727,0,0,0,1.1,78,FALSE
4,1,98820,"ABBA",NA,808,"L","E",145,"S","FSLP",3,2,FALSE,2010,0,1.3,-0.0416666666666667,-1.63625e-06,-0.00833333333333332,"ALIVE","o",13.2872727272727,0,0.5,1.9635e-05,1.4,80,FALSE
4,1,98824,"ACSP",NA,808,"L","E",145,"S","FSLP",4,3,FALSE,2010,6.9,6.63,0.116666666666667,0.0001136212,-0.0141666666666667,"ALIVE","i",13.2872727272727,0.0037392894,5.5,0.002375835,6.8,81,FALSE
4,1,98826,"ACSP",NA,808,"L","E",145,"S","FSLP",2,4,FALSE,2010,8.3,8.54,0.2,0.0002230536,0.195,"ALIVE","i",13.2872727272727,0.0054106206,5.9,0.0027339774,6.2,82,FALSE
4,1,98828,"ABBA",NA,808,"L","E",145,"S","FSLP",5,1,FALSE,2010,0.4,1.45,-0.00833333333333333,-5.8905e-07,0.0125,"ALIVE","o",13.2872727272727,1.25664e-05,0.5,1.9635e-05,1.3,83,FALSE
4,1,98837,"ABBA",NA,808,"L","E",145,"S","FSLP",5,3,FALSE,2010,0.78,1.53,0.0233333333333333,2.345728e-06,0.0025,"ALIVE","o",13.2872727272727,4.7783736e-05,0.5,1.9635e-05,1.5,86,FALSE
4,1,98838,"ACSP",NA,808,"L","E",145,"S","FSLP",2,4,FALSE,2010,5.2,4.7,0.075,5.595975e-05,-0.0833333333333333,"ALIVE","o",13.2872727272727,0.0021237216,4.3,0.0014522046,5.7,87,FALSE
4,1,98839,"ACSP",NA,808,"L","E",145,"S","FSLP",4,3,FALSE,2010,6.5,4.33,0.0916666666666666,8.567405e-05,-0.114166666666667,"ALIVE","o",13.2872727272727,0.003318315,5.4,0.0022902264,5.7,88,FALSE
4,1,98841,"ABBA",NA,808,"L","E",145,"S","FSLP",5,4,FALSE,2010,0,1.32,0,0,0.0183333333333333,"ALIVE","o",13.2872727272727,0,0,0,1.1,90,FALSE
4,1,98843,"ACSP",NA,808,"L","E",145,"S","FSLP",2,4,FALSE,2010,7.5,8.54,0.275,0.00025270245,0.211666666666667,"ALIVE","i",13.2872727272727,0.004417875,4.2,0.0013854456,6,91,FALSE
4,1,98845,"ACSP",NA,808,"L","E",145,"S","FSLP",4,5,FALSE,2010,4.9,6.3,0.075,5.242545e-05,0.0083333333333333,"ALIVE","i",13.2872727272727,0.0018857454,4,0.00125664,6.2,92,FALSE
4,1,98847,"ABBA",NA,808,"L","E",145,"S","FSLP",4,5,FALSE,2010,4.3,3.28,0.358333333333333,0.00012101705,0.165,"ALIVE","o",13.2872727272727,0.0014522046,0,0,1.3,93,FALSE
4,2,137,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,3.3,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0008553006,NA,NA,NA,97,FALSE
4,2,204,"ABBA",NA,808,"L","E",145,"S","FSLP",2,8,FALSE,2010,1.1,1.63,0.05,6.2832e-06,0.0108333333333333,"ALIVE","o",13.2872727272727,9.50334e-05,0.5,1.9635e-05,1.5,101,FALSE
4,2,205,"ABBA",NA,808,"L","E",145,"S","FSLP",2,8,FALSE,2010,3.7,3.44,0.0666666666666667,3.45576e-05,0.0616666666666666,"ALIVE","o",13.2872727272727,0.0010752126,2.9,0.0006605214,2.7,102,FALSE
4,2,208,"BEAL",NA,808,"L","E",145,"S","FSLP",2,8,FALSE,2010,4.7,7.5,0.108333333333333,6.891885e-05,0.208333333333333,"ALIVE","i",13.2872727272727,0.0017349486,3.4,0.0009079224,5,105,FALSE
4,2,209,"ABBA",NA,808,"L","E",145,"S","FSLP",2,8,FALSE,2010,4.8,4.24,0.0416666666666667,2.977975e-05,0.161666666666667,"ALIVE","o",13.2872727272727,0.0018095616,4.3,0.0014522046,2.3,106,FALSE
4,2,210,"PIRU",NA,808,"L","E",145,"S","FSLP",4,6,FALSE,2010,5.1,4.21,0.216666666666667,0.0001293292,0.150833333333333,"ALIVE","o",13.2872727272727,0.0020428254,2.5,0.000490875,2.4,107,FALSE
4,2,214,"ABBA",NA,808,"L","E",145,"S","FSLP",3,8,FALSE,2010,5.6,3.33,0.191666666666667,0.00013397615,0.0691666666666667,"ALIVE","o",13.2872727272727,0.0024630144,3.3,0.0008553006,2.5,111,FALSE
4,2,220,"BEAL",NA,808,"L","E",145,"S","FSLP",4,7,FALSE,2010,8.5,9.5,0.433333333333333,0.0004016012,0.333333333333333,"ALIVE","i",13.2872727272727,0.005674515,3.3,0.0008553006,5.5,115,FALSE
4,2,708,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,20.1,NA,0.325,0.00092657565,NA,"ALIVE","i",13.2872727272727,0.0317309454,16.2,0.0206120376,NA,121,FALSE
4,2,714,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,14.9,NA,0.391666666666667,0.00077211365,NA,"ALIVE","i",13.2872727272727,0.0174366654,10.2,0.0081713016,NA,122,FALSE
4,2,805,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,21.4,NA,0.3,0.0009236304,NA,"ALIVE","c",13.2872727272727,0.0359681784,17.8,0.0248846136,NA,124,FALSE
4,2,818,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,15,NA,0.358333333333333,0.00072328795,NA,"ALIVE","o",13.2872727272727,0.0176715,10.7,0.0089920446,NA,125,FALSE
4,2,823,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,15.7,NA,0.616666666666667,0.001162392,NA,"ALIVE","c",13.2872727272727,0.0193593246,8.3,0.0054106206,NA,126,FALSE
4,2,834,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,7.1,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0039592014,NA,NA,NA,127,FALSE
4,2,837,"PIRU",NA,808,"L","E",145,"S","FSLP",5,9,FALSE,2010,37.4,18.94,0.158333333333333,0.000906547950000001,-0.123977958583333,"ALIVE","d",13.2872727272727,0.1098586104,35.5,0.098980035,20.427735503,128,FALSE
4,2,842,"ABBA",NA,808,"L","E",145,"S","FSLP",1,9,FALSE,2010,32.9,15.88,0.3,0.0014655564,0.021122196,"ALIVE","d",13.2872727272727,0.0850124814,29.3,0.0674258046,15.626533648,130,FALSE
4,2,843,"BEAL",NA,808,"L","E",145,"S","FSLP",2,8,FALSE,2010,31.5,13.55,0.0999999999999999,0.0004853772,-0.0350043334999999,"ALIVE","c",13.2872727272727,0.077931315,30.3,0.0721067886,13.970052002,131,FALSE
4,2,845,"ABBA",NA,808,"L","E",145,"S","FSLP",5,8,FALSE,2010,18.8,NA,0.308333333333333,0.00082093935,NA,"ALIVE","i",13.2872727272727,0.0277591776,15.1,0.0179079054,10.095296747,133,FALSE
4,2,9245,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,3.5,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.000962115,NA,NA,NA,134,FALSE
4,2,9246,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,6.1,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0029224734,NA,NA,NA,135,FALSE
4,2,9247,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,5,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0019635,NA,NA,NA,136,FALSE
4,2,9249,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,5.2,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0021237216,NA,NA,NA,137,FALSE
4,2,9250,"ACSP",NA,808,"L","E",145,"S","FSLP",5,7,FALSE,2010,4.5,4.85,NA,NA,NA,"ALIVE","",13.2872727272727,0.001590435,NA,NA,NA,138,FALSE
4,2,9251,"ACSP",NA,808,"L","E",145,"S","FSLP",5,7,FALSE,2010,0,1.3,NA,NA,NA,"ALIVE","",13.2872727272727,0,NA,NA,NA,139,FALSE
4,2,9252,"ACSP",NA,808,"L","E",145,"S","FSLP",5,7,FALSE,2010,0.5,1.48,NA,NA,NA,"ALIVE","",13.2872727272727,1.9635e-05,NA,NA,NA,140,FALSE
4,2,9254,"ABBA",NA,808,"L","E",145,"S","FSLP",5,10,FALSE,2010,0,1.14,NA,NA,NA,"ALIVE","o",13.2872727272727,0,NA,NA,NA,141,FALSE
4,2,9255,"PIRU",NA,808,"L","E",145,"S","FSLP",5,10,FALSE,2010,0,1.36,NA,NA,NA,"ALIVE","o",13.2872727272727,0,NA,NA,NA,142,FALSE
4,2,9256,"PIRU",NA,808,"L","E",145,"S","FSLP",4,7,FALSE,2010,0,1.02,NA,NA,NA,"ALIVE","o",13.2872727272727,0,NA,NA,NA,143,FALSE
4,2,9257,"ACSP",NA,808,"L","E",145,"S","FSLP",3,6,FALSE,2010,4.15,4.65,NA,NA,NA,"ALIVE","o",13.2872727272727,0.00135265515,NA,NA,NA,144,FALSE
4,2,98138,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,9.1,NA,0.308333333333333,0.00035113925,NA,"ALIVE","i",13.2872727272727,0.0065038974,5.4,0.0022902264,NA,145,FALSE
4,2,98156,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,8,NA,0.25,0.000255255,NA,"ALIVE","o",13.2872727272727,0.00502656,5,0.0019635,NA,146,FALSE
4,2,98333,"ABBA",NA,808,"L","E",145,"S","FSLP",2,8,FALSE,2010,0.4,1.48,-0.00833333333333333,-5.8905e-07,-0.00166666666666667,"ALIVE","o",13.2872727272727,1.25664e-05,0.5,1.9635e-05,1.5,147,FALSE
4,2,98335,"ACSP",NA,808,"L","E",145,"S","FSLP",1,6,FALSE,2010,6.4,3.92,0.0833333333333333,7.7231e-05,-0.223333333333333,"ALIVE","o",13.2872727272727,0.0032169984,5.4,0.0022902264,6.6,148,FALSE
4,2,98394,"ABBA",NA,808,"L","E",145,"S","FSLP",2,9,FALSE,2010,0,1.34,0,0,0.0116666666666667,"ALIVE","o",13.2872727272727,0,0,0,1.2,155,FALSE
4,2,98551,"ACSP",NA,808,"L","E",145,"S","FSLP",3,10,FALSE,2010,9.1,8.07,0.15,0.0001932084,0.155833333333333,"ALIVE","o",13.2872727272727,0.0065038974,7.3,0.0041853966,6.2,156,FALSE
4,2,98552,"ACSP",NA,808,"L","E",145,"S","FSLP",3,6,FALSE,2010,6.6,6.73,0.15,0.0001343034,0.0608333333333334,"ALIVE","i",13.2872727272727,0.0034212024,4.8,0.0018095616,6,157,FALSE
4,2,98703,"ACSP",NA,808,"L","E",145,"S","FSLP",2,8,FALSE,2010,8.7,7.5,0.05,6.59736e-05,0.125,"ALIVE","o",13.2872727272727,0.0059446926,8.1,0.0051530094,6,161,FALSE
4,2,98729,"ACSP",NA,808,"L","E",145,"S","FSLP",3,10,FALSE,2010,5.9,6.95,0.175,0.00013332165,0.0458333333333333,"ALIVE","o",13.2872727272727,0.0027339774,3.8,0.0011341176,6.4,162,FALSE
4,2,98751,"ACSP",NA,808,"L","E",145,"S","FSLP",3,6,FALSE,2010,7.2,6.33,0.0333333333333334,3.6652e-05,-0.0475,"ALIVE","i",13.2872727272727,0.0040715136,6.8,0.0036316896,6.9,163,FALSE
4,2,98821,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,10,NA,0.216666666666667,0.0002960958,NA,"ALIVE","o",13.2872727272727,0.007854,7.4,0.0043008504,NA,168,FALSE
4,2,98885,"ACSP",NA,808,"L","E",145,"S","FSLP",5,7,FALSE,2010,2.82,4.7,0.0766666666666667,2.8421008e-05,0.0416666666666667,"ALIVE","o",13.2872727272727,0.000624581496,1.9,0.0002835294,4.2,176,FALSE
4,2,98892,"ACSP",NA,808,"L","E",145,"S","FSLP",4,8,FALSE,2010,3.5,3.02,0.141666666666667,5.897045e-05,0.101666666666667,"ALIVE","o",13.2872727272727,0.000962115,1.8,0.0002544696,1.8,178,FALSE
4,2,98894,"ABBA",NA,808,"L","E",145,"S","FSLP",5,10,FALSE,2010,1.26,1.65,0.105,1.0390842e-05,0.0375,"ALIVE","o",13.2872727272727,0.000124690104,0,0,1.2,180,FALSE
4,3,1,"PIRU",NA,808,"L","E",145,"S","FSLP",9,9,FALSE,2010,12.2,8.85,0.425,0.00064422435,0.2125,"ALIVE","i",13.2872727272727,0.0116898936,7.1,0.0039592014,6.3,181,FALSE
4,3,2,"ABBA",NA,808,"L","E",145,"S","FSLP",9,8,FALSE,2010,7.7,6.83,0.275,0.00026134185,0.2025,"ALIVE","o",13.2872727272727,0.0046566366,4.4,0.0015205344,4.4,182,FALSE
4,3,3,"ABBA",NA,808,"L","E",145,"S","FSLP",9,8,FALSE,2010,7.7,5.92,0.1,0.0001115268,0.126666666666667,"ALIVE","o",13.2872727272727,0.0046566366,6.5,0.003318315,4.4,183,FALSE
4,3,4,"BEAL",NA,808,"L","E",145,"S","FSLP",9,8,FALSE,2010,2.03,2.52,0.0441666666666667,1.22450405e-05,-0.0483333333333333,"ALIVE","o",13.2872727272727,0.000323655486,1.5,0.000176715,3.1,184,FALSE
4,3,8,"PIRU",NA,808,"L","E",145,"S","FSLP",9,7,FALSE,2010,8.2,6.44,0.191666666666667,0.00021225435,0.153333333333333,"ALIVE","o",13.2872727272727,0.0052810296,5.9,0.0027339774,4.6,188,FALSE
4,3,9,"ABBA",NA,808,"L","E",145,"S","FSLP",10,7,FALSE,2010,2.13,2.04,0.0525,1.49677605e-05,0.0116666666666667,"ALIVE","o",13.2872727272727,0.000356328126,1.5,0.000176715,1.9,189,FALSE
4,3,10,"PIRU",NA,808,"L","E",145,"S","FSLP",9,6,FALSE,2010,2.48,2.32,0.04,1.4074368e-05,0.0266666666666667,"ALIVE","o",13.2872727272727,0.000483052416,2,0.00031416,2,190,FALSE
4,3,11,"PIRU",NA,808,"L","E",145,"S","FSLP",9,6,FALSE,2010,3.44,1.87,-0.005,-2.725338e-06,-0.0108333333333333,"ALIVE","o",13.2872727272727,0.000929410944,3.5,0.000962115,2,191,FALSE
4,3,12,"PIRU",NA,808,"L","E",145,"S","FSLP",8,7,FALSE,2010,1.98,1.85,0.04,1.0932768e-05,0.0125,"ALIVE","o",13.2872727272727,0.000307908216,1.5,0.000176715,1.7,192,FALSE
4,3,13,"ABBA",NA,808,"L","E",145,"S","FSLP",10,6,FALSE,2010,5.2,4.45,0.125,8.737575e-05,0.1125,"ALIVE","o",13.2872727272727,0.0021237216,3.7,0.0010752126,3.1,193,FALSE
4,3,14,"ABBA",NA,808,"L","E",145,"S","FSLP",10,6,FALSE,2010,0.69,1.5,0.0158333333333333,1.4798245e-06,0.0166666666666667,"ALIVE","o",13.2872727272727,3.7392894e-05,0.5,1.9635e-05,1.3,194,FALSE
4,3,15,"ACPE",NA,808,"L","E",145,"S","FSLP",9,6,FALSE,2010,7,8.06,0.291666666666667,0.00024052875,0.255,"ALIVE","o",13.2872727272727,0.00384846,3.5,0.000962115,5,195,FALSE
4,3,19,"BEAL",NA,808,"L","E",145,"S","FSLP",6,8,FALSE,2010,11.4,10.96,0.391666666666667,0.00055678315,0.28,"ALIVE","i",13.2872727272727,0.0102070584,6.7,0.0035256606,7.6,198,FALSE
4,3,111,"ACPE",NA,808,"L","E",145,"S","FSLP",8,6,FALSE,2010,7.4,8.13,0.225,0.00021382515,0.1275,"ALIVE","o",13.2872727272727,0.0043008504,4.7,0.0017349486,6.6,199,FALSE
4,3,704,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,20.9,NA,0.375,0.00109857825,NA,"ALIVE","c",13.2872727272727,0.0343070574,16.4,0.0211241184,NA,200,FALSE
4,3,705,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,18.9,NA,NA,NA,NA,"ALIVE","i",13.2872727272727,0.0280552734,NA,NA,NA,201,FALSE
4,3,706,"PIRU",NA,808,"L","E",145,"S","FSLP",NA,NA,FALSE,2010,11.1,NA,NA,NA,NA,"ALIVE","o",13.2872727272727,0.0096769134,NA,NA,NA,202,FALSE
4,3,800,"ABBA",NA,808,"L","E",145,"S","FSLP",9,7,FALSE,2010,13.6,9.22,0.333333333333333,0.000607376,0.268333333333333,"ALIVE","o",13.2872727272727,0.0145267584,9.6,0.0072382464,6,203,FALSE
4,3,813,"BEAL",NA,808,"L","E",145,"S","FSLP",9,8,FALSE,2010,33.5,20.09,0.125,0.00064304625,0.374166666666667,"ALIVE","",13.2872727272727,0.088141515,32,0.08042496,15.6,204,FALSE
4,3,830,"PIRU",NA,808,"L","E",145,"S","FSLP",8,6,FALSE,2010,18.9,14.35,0.258333333333333,0.00070404565,0.2068969805,"ALIVE","c",13.2872727272727,0.0280552734,15.8,0.0196067256,11.867236234,205,FALSE
