"aspect","elev","install","plot","spec","tag","time","id","rgr","method","corr","degree","sdp","si","hazPeriod","lambda"
90,340,16,2,"FD",167,7,2510,1.1227283647647,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",168,7,2511,0.532854549444687,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",169,7,2512,0.958340091870389,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",170,7,2513,0,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",171,7,2514,10,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",172,7,2515,1.17756584786915,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",201,7,2518,1.64409997510106,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",202,7,2519,0.98998189960999,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",204,7,2521,0.915314899774294,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",205,7,2522,1.22919622749753,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",206,7,2523,0.410365805112175,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",207,7,2524,0,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",208,7,2525,1.21264848348035,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",210,7,2527,1.50856905696208,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",211,7,2528,0.867299477091289,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",212,7,2529,0,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",214,7,2531,0.992994656504499,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",216,7,2533,0.822403414962246,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",218,7,2535,1.14111340629175,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",219,7,2536,0,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",220,7,2537,0.859242792686175,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",221,7,2538,1.46419397752392,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",222,7,2539,1.39611888667975,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",223,7,2540,1.05522967237893,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",224,7,2541,1.07946203572638,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",225,7,2542,0.389205395101647,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",226,7,2543,1.22906087898786,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",227,7,2544,0.767410524182447,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",228,7,2545,0.576954751080516,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",229,7,2546,1.04869036395583,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",230,7,2547,0,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",231,7,2548,0.585933308852673,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",232,7,2549,1.07553686576485,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",233,7,2550,0,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",234,7,2551,0.55861335112485,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",235,7,2552,0,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",236,7,2553,0.345207834622639,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",237,7,2554,1.33616358422894,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",238,7,2555,0.657472811461401,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",241,7,2558,0.953598785492069,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",242,7,2559,0.821064923545714,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",245,7,2562,0.854078250368554,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",249,7,2566,1.39136013528977,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",251,7,2568,1.38668351950725,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",252,7,2569,0.568164926476161,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",253,7,2570,1.1347566807305,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",254,7,2571,0.361523034681497,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",255,7,2572,1.31542713184539,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",256,7,2573,2.23746202249263,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",257,7,2574,1.0042980718833,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",258,7,2575,0.427254051907,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",259,7,2576,0.469727168946301,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",260,7,2577,0,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",261,7,2578,4.95952942024543,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",262,7,2579,0,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",264,7,2581,1.06354016074555,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",265,7,2582,0,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",266,7,2583,0.862169525891898,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",267,7,2584,1.53803500980054,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",268,7,2585,1.17683914702658,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",269,7,2586,0,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",270,7,2587,1.49202009703283,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",271,7,2588,0.857023104512798,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",272,7,2589,1.14697141999392,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",274,7,2591,1.08552349443646,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",275,7,2592,0.726235175312858,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",276,7,2593,0.772271243889233,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",277,7,2594,1.00301622782904,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",278,7,2595,0,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",279,7,2596,0.622485892930081,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",280,7,2597,1.26905092627187,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",283,7,2600,0.810234768499491,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",284,7,2601,0.957270698103539,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",285,7,2602,0.576279331682701,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",286,7,2603,0.406355906418985,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",287,7,2604,1.25249575051475,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",290,7,2607,1.05584313564878,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",291,7,2608,0.537158565236384,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",293,7,2610,0.903196223355551,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",294,7,2611,0.934529568993738,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",295,7,2612,0.460510897763829,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",296,7,2613,0.179622960869178,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",297,7,2614,0.275798927379037,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",298,7,2615,0.867648935233001,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",299,7,2616,3.88481729071064,"bs",0.414090858580809,1,2,3,3,Inf
90,340,16,2,"FD",300,7,2617,0,"bs",0.414090858580809,1,2,3,3,Inf
0,340,16,6,"FD",201,5,2619,0.739755955542947,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",202,5,2620,0,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",203,5,2621,1.15792657966402,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",206,5,2624,0.609620536486422,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",207,5,2625,0.508291816022839,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",208,5,2626,1.156565189254,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",209,5,2627,0.794063835618457,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",210,5,2628,1.5113773672204,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",213,5,2631,1.21607577818488,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",214,5,2632,0.53102218334065,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",215,5,2633,1.68284814716499,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",216,5,2634,0.822107715627353,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",217,5,2635,1.22974133323019,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",218,5,2636,0.288457067219478,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",219,5,2637,1.24824112178143,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",221,5,2639,1.26043774564188,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",222,5,2640,1.44314896682959,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",225,5,2643,0.280598289255215,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",226,5,2644,1.37590507575318,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",230,5,2648,0,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",231,5,2649,0.972211289271459,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",232,5,2650,0.157097379758234,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",233,5,2651,0.164854127023638,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",234,5,2652,0,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",235,5,2653,0.86424446140688,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",236,5,2654,0,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",238,5,2656,1.49649910586565,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",239,5,2657,0,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",240,5,2658,0.857284424580542,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",241,5,2659,0.846756495720178,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",242,5,2660,1.57812370354052,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",245,5,2663,1.08045111965998,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",246,5,2664,1.88999633819472,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",247,5,2665,1.47937130759858,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",248,5,2666,1.12000575072411,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",249,5,2667,0,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",250,5,2668,0.993303163644953,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",251,5,2669,1.27180836989107,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",253,5,2671,0,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",254,5,2672,1.61317991619914,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",255,5,2673,1.92486961232637,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",256,5,2674,1.56953765400308,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",257,5,2675,0.962856993529786,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",258,5,2676,0.910203923943107,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",259,5,2677,0,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",260,5,2678,0.540657008266953,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",265,5,2683,0.867956683536498,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",266,5,2684,0.955670811837446,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",267,5,2685,0.824259726695037,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",269,5,2687,0.594320249902553,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",270,5,2688,0.968441661099822,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",271,5,2689,1.40483153797059,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",272,5,2690,0.539310008906371,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",273,5,2691,0.796998759677334,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",274,5,2692,0.407920812209023,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",278,5,2696,0.842738858146334,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",280,5,2698,0,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",281,5,2699,10,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",282,5,2700,0.964176412506864,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",283,5,2701,1.35938761586343,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",285,5,2703,0.689184742433174,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",286,5,2704,0.624101188956124,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",287,5,2705,1.43154484209221,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",292,5,2709,1.10364537216553,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",293,5,2710,1.01684158157447,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",294,5,2711,0.337399214015279,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",295,5,2712,1.45998332197628,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",297,5,2713,1.62937058697906,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",298,5,2714,1.35938761586343,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",299,5,2715,1.53167033820677,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",300,5,2716,0.401512195461711,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",733,5,2717,0.836807419106957,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",734,5,2718,0.837189987249843,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",735,5,2719,0.732311786896224,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",736,5,2720,0,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",742,5,2726,0,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",957,5,2728,1.43461536219293,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",958,5,2729,0.5749915652178,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",959,5,2730,1.272888696877,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",960,5,2731,0.360440572856364,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",961,5,2732,0,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",962,5,2733,1.2875364098334,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",963,5,2734,1.3535662041161,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",964,5,2735,1.46549426071253,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",965,5,2736,0.687422897617187,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",966,5,2737,0.414994638812872,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",968,5,2739,1.34372213060145,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",971,5,2742,1.06127938140808,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",972,5,2743,1.07695728056523,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",973,5,2744,1.45052493777032,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",979,5,2750,0.291756087893601,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",981,5,2752,1.46272624379989,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",982,5,2753,0.895635036140256,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",983,5,2754,0.262079046317329,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",984,5,2755,0.625784339688724,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",985,5,2756,0,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",986,5,2757,0.538980812799904,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",987,5,2758,1.71436832585279,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",988,5,2759,0.700757556166053,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",989,5,2760,1.27068176829902,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",990,5,2761,1.13802174985252,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",991,5,2762,2.0039319680955,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",992,5,2763,1.40802534432015,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",993,5,2764,0,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",994,5,2765,0.795308592838821,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",995,5,2766,1.42008489096552,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",996,5,2767,1.03729568858661,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",998,5,2768,1.23279462234785,"bs",0.72231332568247,2,2,3,1,Inf
0,340,16,6,"FD",201,6,2619,0.593458886186859,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",203,6,2621,0.482560028489458,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",206,6,2624,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",208,6,2626,0.86894058381826,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",209,6,2627,0.423349491952661,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",210,6,2628,1.65586384284747,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",213,6,2631,1.04753918479265,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",214,6,2632,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",215,6,2633,1.72070972951783,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",216,6,2634,1.04203860024645,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",217,6,2635,1.80832226314653,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",218,6,2636,0.0774254894943676,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",219,6,2637,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",221,6,2639,1.55243537488219,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",222,6,2640,1.07247338401955,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",225,6,2643,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",226,6,2644,1.11878075734508,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",235,6,2653,0.943252191068761,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",238,6,2656,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",240,6,2658,0.708532263421053,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",241,6,2659,0.574132641483444,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",242,6,2660,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",245,6,2663,0.968257696862317,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",246,6,2664,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",247,6,2665,0.97687469056768,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",248,6,2666,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",250,6,2668,1.07073643557714,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",251,6,2669,1.36759515130205,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",253,6,2671,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",254,6,2672,3.58499868467508,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",256,6,2674,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",257,6,2675,1.09829422311205,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",258,6,2676,0.96599193460511,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",259,6,2677,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",260,6,2678,0.636746409978889,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",265,6,2683,0.824392415633609,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",266,6,2684,0.7350315120943,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",267,6,2685,0.749601159255418,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",269,6,2687,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",270,6,2688,0.768331480643245,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",271,6,2689,1.02139992274417,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",272,6,2690,0.221869480095773,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",273,6,2691,0.659886455320448,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",274,6,2692,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",278,6,2696,1.1132346426502,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",282,6,2700,0.854056408069404,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",283,6,2701,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",285,6,2703,1.10726588105168,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",286,6,2704,0.643709772392885,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",287,6,2705,0.972843287073809,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",292,6,2709,0.704055437916431,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",293,6,2710,0.59273516690505,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",294,6,2711,1.48284521826619,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",295,6,2712,0.303638192953924,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",297,6,2713,1.38902838453957,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",298,6,2714,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",299,6,2715,1.00361592899931,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",300,6,2716,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",733,6,2717,0.474234937430627,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",734,6,2718,0.698466647734002,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",735,6,2719,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",957,6,2728,0.945576621628143,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",958,6,2729,0.446743089714561,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",959,6,2730,0.904793919901767,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",960,6,2731,0.469656329392307,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",962,6,2733,0.797816166778007,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",963,6,2734,0.461879029928016,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",964,6,2735,0.25760282044758,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",965,6,2736,0.854009227811612,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",966,6,2737,0.191475245707911,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",968,6,2739,1.04917615786474,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",971,6,2742,0.808330435094302,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",972,6,2743,1.09411389773991,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",973,6,2744,4.10796124223457,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",979,6,2750,1.9943268513892,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",981,6,2752,1.08550579319673,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",982,6,2753,0.83616013253958,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",985,6,2756,0,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",987,6,2758,3.34443426831157,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",989,6,2760,1.08591030646635,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",990,6,2761,1.04812736064743,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",991,6,2762,0.995868063695317,"bs",0.0747257250925628,1,2,3,2,Inf
0,340,16,6,"FD",992,6,2763,0.934302854488636,"bs",0.0747257250925628,1,2,3,2,Inf
