"PLOT","SPLOT","TAG","SPECIES","CLASS","YRTAG","STAT86","STAT87","STAT88","STAT89","STAT98","STAT10","DBH86","HT86","DBH87","HT87","CPOS87","CPOS88","DBH98","HT98","CPOS98","DBH10","HT10","CPOS10","ELEV","ASPCL","CANHT86","CANDBH86","CANHT87","CANDBH87","CANHT98","CANDBH98","CANHT10","CANDBH10","HTPRED86","HTPRED87","HTPRED98","HTPRED10"
13,1,98068,"BECO","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",4.7,5.4,"",5.9,5.45508007721321,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,1
13,1,98069,"BECO","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",3,3.5,"",3.4,4.63461554238796,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,1
13,1,98071,"SOAM","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5.8,5.8,"i",9.2,6.44729595521465,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,1
13,1,98152,"PIRU","A",1998,"","","","","ALIVE","NFC",NA,NA,NA,NA,"","",5.2,4.0119085536493,"o",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,1,NA
13,1,98664,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.75,3.92790764471643,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,1
13,1,98665,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.29,3.68147398258508,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,1
13,1,98686,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.86,2.84450602857532,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,1
13,1,98687,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",3.42,3.18718926661205,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,1
13,1,98694,"SOAM","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",8,6.14075426892584,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,1
13,1,98700,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.16,3.61011199247019,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,1
13,1,98774,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",5.2,4.160704859114,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,1
13,1,98777,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,1
13,2,1,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","DEAD",6.9,4.69703842772599,NA,NA,"","i",7.9,5.06508140245646,"o",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,1,NA
13,2,4,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","NFC",8.3,5.20646579887513,NA,NA,"","c",8.6,5.3105339043695,"i",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,1,NA
13,2,5,"PIRU","A",1986,"ALIVE","","DEAD","","DEAD","DEAD",13.1,7.97940593727163,NA,NA,"","c",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,NA,NA
13,2,8,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",9.2,5.51396257843073,NA,NA,"","d",10.2,5.84038937761196,"d",12,6.39415328331379,"d","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,1,1
13,2,9,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",9.4,5.58045819402456,NA,NA,"","c",10.5,5.9355212754103,"d",12.2,6.45333662990672,"c","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,1,1
13,2,20,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","NFC",7.2,4.80979529712402,NA,NA,"","i",8,5.1007189811088,"i",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,1,NA
13,2,21,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",10.9,6.06051221823809,NA,NA,"","c",12.2,6.45333662990672,"i",14.1,6.99554419992,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,1,1
13,2,56,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",6.8,4.65897260129689,NA,NA,"","i",7.6,4.956952301851,"o",8.9,5.41300716192263,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,1,1
13,2,57,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",5.6,4.18109919703069,NA,NA,"","i",6.5,4.54326191226833,"i",7.5,4.92049103413461,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,1,1
13,2,66,"ABBA","P",1988,"","","ALIVE","","ALIVE","DEAD",NA,NA,NA,NA,"","",0,1.1,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,76,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",2.5,2.2,"",3.1,3.06,"o","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,126,"SOAM","P",1986,"DEAD","","DEAD","","DEAD","DEAD",5.1,4.54,NA,NA,"","i",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,157,"BECO","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",8.5,4.57,NA,NA,"","c",9.1,5.5,"c",9.5,6.06,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,175,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",13.4,5.98,NA,NA,"","c",14.2,6.3,"i",15.3,6.46,"c","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,176,"BECO","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",5.2,4.99,NA,NA,"","c",6.3,5.8,"i",7.6,5.47,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,251,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",10.2,5.84038937761196,NA,NA,"","c",14.1,8.34834030349675,"c",19.1,10.0598223347989,"c","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,1,1
13,2,265,"ABBA","P",1986,"DEAD","","DEAD","","DEAD","DEAD",11.6,5.69,NA,NA,"","c",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,266,"PIRU","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",9.2,5.4,NA,NA,"","c",10.8,6.6,"c",13.5,7.15,"c","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,271,"PIRU","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",10.1,6.75,NA,NA,"","d",10.6,6.6,"c",11.2,7.58,"c","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,272,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",5.1,4.65,NA,NA,"","i",6,3.7,"o",7.3,5.18,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,288,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",6.1,4.38523602345771,NA,NA,"","c",7.2,4.80979529712402,"c",8.8,5.37902172900802,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,1,1
13,2,291,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",5.9,3.94,NA,NA,"","i",6.9,5.1,"i",9.1,6.05,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,301,"ABBA","P",1986,"DEAD","","DEAD","","DEAD","DEAD",5.9,5.06,NA,NA,"","i",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,308,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","DEAD",6,5.1,NA,NA,"","c",6.2,4.9,"o",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,309,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",6.8,4.11,NA,NA,"","c",10.1,6.5,"c",13.3,8.84,"c","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,311,"UNID","P",1986,"DEAD","","DEAD","","DEAD","DEAD",5.4,3.97,NA,NA,"","o",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,312,"PIRU","P",1986,"ALIVE","","ALIVE","ALIVE","ALIVE","ALIVE",13,6.27,NA,NA,"","c",14,7,"d",15,7.09,"c","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,313,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",7.4,4.55,NA,NA,"","i",7.7,4.7,"o",8.9,5.32,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,317,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",5.8,4.26368477143188,NA,NA,"","i",7.2,4.80979529712402,"o",8.3,5.20646579887513,"o","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,1,1
13,2,322,"PIRU","P",1986,"ALIVE","","ALIVE","ALIVE","ALIVE","NF",6.8,5.06,NA,NA,"","i",7.5,5.3,"o",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,323,"PIRU","A",1986,"ALIVE","","ALIVE","","DEAD","DEAD",5.4,4.09719743627946,NA,NA,"","i",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,NA,NA
13,2,325,"PIRU","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",10.1,7.19,NA,NA,"","c",10.9,9,"d",11.9,8.47,"c","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,328,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","DEAD",10.8,7.76,NA,NA,"","d",11.3,8.4,"d",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,329,"PIRU","A",1986,"ALIVE","","ALIVE","","NF","NF",5.9,4.30450451467507,NA,NA,"","o",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,NA,NA
13,2,330,"UNID","P",1986,"DEAD","","DEAD","","DEAD","DEAD",8.2,3.69,NA,NA,"","",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,331,"BECO","P",1986,"ALIVE","","ALIVE","","ALIVE","NF",5.7,4.11,NA,NA,"","c",6.7,4.2,"i",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,332,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",10.2,6.46,NA,NA,"","c",11.7,7.1,"c",13.9,8.76,"c","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,333,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",12.7,2.8,NA,NA,"","d",14.1,8.5,"d",16,10.1,"c","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,334,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",6.4,4.50416870196567,NA,NA,"","o",7.5,4.92049103413461,"o",10,5.77627878655817,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,1,1
13,2,337,"PIRU","P",1986,"DEAD","","DEAD","","DEAD","DEAD",6.3,4.16,NA,NA,"","i",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,349,"PIRU","P",1986,"DEAD","","DEAD","","DEAD","DEAD",10.6,6.16,NA,NA,"","",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,354,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",5.5,4.33,NA,NA,"","c",6.7,5.9,"i",7,7.14,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,355,"PIRU","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",20,7.53,NA,NA,"","c",20.8,7.5,"c",23.3,8.04,"d","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,356,"PIRU","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",5.1,5.19,NA,NA,"","i",6,4.7,"o",7.6,5.54,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,357,"BECO","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",7.3,4.9,NA,NA,"","c",8.9,4.7,"i",8.4,4.55,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,360,"PIRU","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",13.1,7.87,NA,NA,"","d",14.2,8.7,"d",16.3,9.02,"d","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,361,"BECO","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",5.6,3.65,NA,NA,"","c",6.8,4.9,"i",7.5,5.38,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,362,"PIRU","P",1986,"DEAD","","DEAD","","DEAD","DEAD",10.4,6.08,NA,NA,"","c",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,363,"PIRU","P",1986,"DEAD","","DEAD","","DEAD","DEAD",12.4,6.35,NA,NA,"","c",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,366,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",6.2,3.98,NA,NA,"","c",8.1,6.1,"i",8.4,6.53,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,367,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",9.7,6.83,NA,NA,"","d",11.5,7.9,"c",12.6,9.75,"c","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,368,"PIRU","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",7.1,3.78,NA,NA,"","o",7.7,4.6,"o",8.6,4.91,"o","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,370,"PIRU","P",1986,"DEAD","","DEAD","","DEAD","DEAD",6.7,5.59,NA,NA,"","i",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,371,"PIRU","P",1986,"ALIVE","","ALIVE","ALIVE","ALIVE","ALIVE",6.5,4.19,NA,NA,"","i",8.3,5.3,"i",9.8,5.71,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,373,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",5.5,4.3,NA,NA,"","c",8.6,6.4,"c",9.8,7.56,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,375,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",8.7,5.42,NA,NA,"","c",9.6,5.8,"i",10.9,6.48,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,377,"ABBA","P",1986,"ALIVE","","","","DEAD","DEAD",6,7.72,NA,NA,"","o",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,380,"ABBA","P",1986,"ALIVE","","ALIVE","","DEAD","DEAD",6.3,4.69,NA,NA,"","i",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,381,"PIRU","P",1986,"ALIVE","","ALIVE","ALIVE","DEAD","DEAD",5,3.22,NA,NA,"","o",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,382,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",8.3,5.12,NA,NA,"","i",9,5.1,"o",10.3,6.07,"c","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,384,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","NFC",5.2,4.0119085536493,NA,NA,"","i",5.9,4.30450451467507,"o",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,1,NA
13,2,385,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",5.2,4.0119085536493,NA,NA,"","i",6.4,4.50416870196567,"i",7.4,4.88381394784045,"o","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,1,NA,1,1
13,2,386,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",6.1,4.39,NA,NA,"","c",9.1,6.3,"c",11.3,8,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,387,"PIRU","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",13.2,7.3,NA,NA,"","d",14,8.9,"d",14.8,8.6006104202697,"c","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,1
13,2,392,"ABBA","P",1986,"DEAD","","DEAD","","DEAD","DEAD",10.3,6.81,NA,NA,"","c",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,393,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",5.3,4.81,NA,NA,"","i",6.1,5.3,"i",7.6,5.32,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,397,"BECO","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",8.5,6.16,NA,NA,"","c",9.7,6.8,"c",10,7.35,"c","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,400,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",5.8,2.45,NA,NA,"","i",8,5.3,"i",10.2,6.42,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,427,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",1.4,1.6,"",2.8,1.72,"o","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,428,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",2.5,1.7,"",3.4,2.15,"o","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,429,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",1.1,1.5,"",1.94,1.41,"o","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,430,"ABBA","P",1988,"","","ALIVE","","ALIVE","NF",NA,NA,NA,NA,"","",0,1.1,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,431,"ABBA","P",1988,"","","ALIVE","","ALIVE","NF",NA,NA,NA,NA,"","",0,1.2,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,432,"ABBA","P",1988,"","","ALIVE","","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,433,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",4,1.6,"",4.2,2.63,"o","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,434,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",2.5,2.7,"",2.5,2.15,"o","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,435,"ABBA","P",1988,"","","ALIVE","","ALIVE","DEAD",NA,NA,NA,NA,"","",1,1.7,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,436,"PIRU","P",1988,"","","ALIVE","ALIVE","ALIVE","ALIVE",NA,NA,NA,NA,"","",1.5,2.1,"",1.59,2.21,"o","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,437,"ABBA","P",1988,"","","ALIVE","","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,438,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",3.9,2.5,"",4.09,2.76,"o","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,439,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",4.6,3.9,"",5.5,4.83,"i","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,440,"ABBA","P",1988,"","","ALIVE","","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,441,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",4.7,3,"",4.54,3.11,"o","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
13,2,442,"ABBA","P",1988,"","","ALIVE","","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","H","E",5.74644859813084,11.10375,NA,NA,6.78243243243243,12.3017543859649,7.86875,14.7555555555556,NA,NA,NA,NA
