"PLOT","SPLOT","TAG","SPECIES","CLASS","YRTAG","STAT86","STAT87","STAT88","STAT89","STAT98","STAT10","DBH86","HT86","DBH87","HT87","CPOS87","CPOS88","DBH98","HT98","CPOS98","DBH10","HT10","CPOS10","ELEV","ASPCL","CANHT86","CANDBH86","CANHT87","CANDBH87","CANHT98","CANDBH98","CANHT10","CANDBH10","HTPRED86","HTPRED87","HTPRED98","HTPRED10","KOZAK86","HONER86","KOZAK87","HONER87","KOZAK98","HONER98","KOZAK10","HONER10","CLARK86","CLARK87","CLARK98","CLARK10","BV86","BV87","BV98","BV10"
9,2,456,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",3.5,3.4,"",4,4.82,"o","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00174351583050051,0.00184261327252657,0.00297647895227567,0.00331046922643817,NA,NA,NA,NA,NA,NA,0.00174351583050051,0.00297647895227567
9,2,457,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",2.3,2.8,"",3.19,3.71,"o","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.0006927757477326,0.000663877010054718,0.00153905768051486,0.00165913393632266,NA,NA,NA,NA,NA,NA,0.0006927757477326,0.00153905768051486
9,2,458,"PIRU","P",1988,"","","ALIVE","ALIVE","ALIVE","NF",NA,NA,NA,NA,"","",1.5,1.9,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,6.97186746146102e-05,0.000167290148211652,NA,NA,NA,NA,NA,NA,NA,NA,6.97186746146102e-05,NA
9,2,459,"PIRU","P",1988,"","","ALIVE","ALIVE","ALIVE","ALIVE",NA,NA,NA,NA,"","",7.1,6.1,"o",10.6,9.76,"i","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.0134899455372943,0.0117296819863343,0.0481213323536906,0.0409316255308373,NA,NA,NA,NA,NA,NA,0.0134899455372943,0.0481213323536906
9,2,460,"PIRU","P",1988,"","","ALIVE","ALIVE","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2,461,"ABBA","P",1988,"","","ALIVE","","ALIVE","DEAD",NA,NA,NA,NA,"","",1.8,2.1,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.000378862040146067,0.000309691901496354,NA,NA,NA,NA,NA,NA,NA,NA,0.000378862040146067,NA
9,2,464,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",3.5,4,"",4.7,6.38,"o","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00195795104644274,0.00214009580143048,0.00533549919525604,0.00585857761129886,NA,NA,NA,NA,NA,NA,0.00195795104644274,0.00533549919525604
9,2,465,"PIRU","P",1988,"","","ALIVE","ALIVE","ALIVE","ALIVE",NA,NA,NA,NA,"","",8.5,6.9,"o",13.2,7.98,"i","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.021699382239664,0.0189254041124401,0.0597494404506148,0.0524462812146458,NA,NA,NA,NA,NA,NA,0.021699382239664,0.0597494404506148
9,2,466,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5.3,4.1,"o",6.3,5.91,"o","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00467376273392287,0.00501937131303706,0.00914786734735485,0.00984462857417244,NA,NA,NA,NA,NA,NA,0.00467376273392287,0.00914786734735485
9,2,467,"ABBA","P",1988,"","","ALIVE","","ALIVE","DEAD",NA,NA,NA,NA,"","",1.1,1.9,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.000325313504786063,0.000105107933433661,NA,NA,NA,NA,NA,NA,NA,NA,0.000325313504786063,NA
9,2,468,"ABBA","P",1988,"","","ALIVE","","ALIVE","DEAD",NA,NA,NA,NA,"","",1.6,1.8,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00026427384357886,0.000211143500269992,NA,NA,NA,NA,NA,NA,NA,NA,0.00026427384357886,NA
9,2,469,"PIRU","P",1988,"","","ALIVE","ALIVE","ALIVE","NF",NA,NA,NA,NA,"","",0,1.1,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,6.64171396045792e-06,0,NA,NA,NA,NA,NA,NA,NA,NA,6.64171396045792e-06,NA
9,2,470,"PIRU","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5,4.3,"o",10.1,7.41,"i","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00499856514117302,0.00414541783324422,0.0327506227385824,0.0286086533989537,NA,NA,NA,NA,NA,NA,0.00499856514117302,0.0327506227385824
9,2,471,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",3,2.3,"",3.4,3.27,"o","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.000943333772246195,0.000938022928985703,0.00160123252359792,0.00167704121625706,NA,NA,NA,NA,NA,NA,0.000943333772246195,0.00160123252359792
9,2,472,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",4.3,3.9,"",6,5.97,"o","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00292572250017225,0.00315619645230837,0.00834723948571306,0.00900896600391569,NA,NA,NA,NA,NA,NA,0.00292572250017225,0.00834723948571306
9,2,473,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",4.1,3.8,"",5.4,5.85,"o","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00260271771985028,0.00280182605335184,0.00658190724416376,0.00716815577752398,NA,NA,NA,NA,NA,NA,0.00260271771985028,0.00658190724416376
9,2,475,"ABBA","P",1988,"","","ALIVE","","ALIVE","DEAD",NA,NA,NA,NA,"","",0.8,1.8,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.000270262395547335,5.27858750674979e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.000270262395547335,NA
9,2,476,"ABBA","P",1988,"","","ALIVE","","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2,477,"ABBA","P",1988,"","","ALIVE","","ALIVE","NF",NA,NA,NA,NA,"","",2.6,3.1,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.000920485624523461,0.000933137717649302,NA,NA,NA,NA,NA,NA,NA,NA,0.000920485624523461,NA
9,2,478,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",7.8,5.7,"o",13.4,8.65,"i","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.0137353909742004,0.0146172008960366,0.0622022314973201,0.0617270062917981,NA,NA,NA,NA,NA,NA,0.0137353909742004,0.0622022314973201
9,2,479,"ABBA","P",1988,"","","ALIVE","","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2,481,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","DEAD",22.2,14.5,NA,NA,"","",24.6,15.3,"d",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,0.30845525034025,0.255099940398667,NA,NA,0.404813808980463,0.325983375706285,NA,NA,NA,NA,NA,NA,0.30845525034025,NA,0.404813808980463,NA
9,2,488,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",6.5,4.5,"o",8.3,7.22,"i","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00767774476433939,0.00821634824258094,0.019574339371727,0.0203301635460873,NA,NA,NA,NA,NA,NA,0.00767774476433939,0.019574339371727
9,2,489,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5,5.1,"o",6.5,7.17,"o","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00496370326416888,0.00544121956730045,0.0117624304945784,0.0123944175650521,NA,NA,NA,NA,NA,NA,0.00496370326416888,0.0117624304945784
9,2,494,"PIRU","P",1988,"","","ALIVE","ALIVE","ALIVE","NF",NA,NA,NA,NA,"","",2.1,2.7,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00081420933723481,0.000463661875969572,NA,NA,NA,NA,NA,NA,NA,NA,0.00081420933723481,NA
9,2,495,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",3.4,3.4,"",4.3,5.22,"o","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00164561847295713,0.00173882525962507,0.00369863984597695,0.00410876158390584,NA,NA,NA,NA,NA,NA,0.00164561847295713,0.00369863984597695
9,2,496,"ABBA","P",1988,"","","ALIVE","","ALIVE","NF",NA,NA,NA,NA,"","",1.7,2,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.000333022251437841,0.000263668227756229,NA,NA,NA,NA,NA,NA,NA,NA,0.000333022251437841,NA
9,2,498,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",4.2,4.4,"",7.1,7.76,"i","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00306086797326366,0.00336129390331206,0.0152990187360312,0.0158190109810279,NA,NA,NA,NA,NA,NA,0.00306086797326366,0.0152990187360312
9,2,499,"PIRU","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",4.4,4.8,"",7.1,7.87,"i","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00421351204588635,0.00357264720939946,0.0173077908670593,0.0149740457744127,NA,NA,NA,NA,NA,NA,0.00421351204588635,0.0173077908670593
9,2,500,"PIRU","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5.4,4.9,"o",10.1,7.81,"i","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00644893070781991,0.00548989905794787,0.034529655724244,0.0300812844166371,NA,NA,NA,NA,NA,NA,0.00644893070781991,0.034529655724244
9,2,620,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",5.7,3.68,NA,NA,"","o",10.3,7.1,"o",13.3,10.27,"i","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,0.00498068558694325,0.00525778507962118,NA,NA,0.0298755625058158,0.0308616859848422,0.0738949925773843,0.0700013162455604,NA,NA,NA,NA,0.00498068558694325,NA,0.0298755625058158,0.0738949925773843
9,2,652.1,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",20.1,8.88,"i","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144718039837132,0.141946363299131,NA,NA,NA,NA,NA,NA,NA,0.144718039837132
9,2,661,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.05,2.38981836008711,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.000772709984972843,0.000391830541060669,NA,NA,NA,NA,NA,NA,NA,0.000772709984972843
9,2,771,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",6.5,4.47,NA,NA,"","o",13.8,8.5,"o",19,12.96,"i","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,0.00763507838555925,0.00816673250238808,NA,NA,0.064798185930569,0.0645193750252469,0.197195092501257,0.171609977796497,NA,NA,NA,NA,0.00763507838555925,NA,0.064798185930569,0.197195092501257
9,2,802,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0
9,2,808,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.62,2.02661927627772,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.000594609342497407,0.00020796861339138,NA,NA,NA,NA,NA,NA,NA,0.000594609342497407
9,2,809,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",3.7,3.6136196483375,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.00246437295117211,0.00191566351450379,NA,NA,NA,NA,NA,NA,NA,0.00246437295117211
9,2,814,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.6,2.00906644188678,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.00058889548022568,0.000201129971895043,NA,NA,NA,NA,NA,NA,NA,0.00058889548022568
9,2,815,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.6,1.01090375981254,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4.61827047880399e-06,1.43196351649685e-05,NA,NA,NA,NA,NA,NA,NA,4.61827047880399e-06
9,2,816,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.32,0.650939679931769,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,6.95210814480985e-07,2.62863232682922e-06,NA,NA,NA,NA,NA,NA,NA,6.95210814480985e-07
9,2,849,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",10.9,6.66,"o","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0314959131766436,0.0327074348469719,NA,NA,NA,NA,NA,NA,NA,0.0314959131766436
9,2,887,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0
9,2,889,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0
9,2,898,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",3.8,3.68173598265691,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.00262380743238119,0.00205784597713208,NA,NA,NA,NA,NA,NA,NA,0.00262380743238119
9,2,908,"PIRU","P",1988,"","","ALIVE","","ALIVE","NF",NA,NA,NA,NA,"","",0.5,1.5,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,2.52185833182394e-05,1.47108263987448e-05,NA,NA,NA,NA,NA,NA,NA,NA,2.52185833182394e-05,NA
9,2,909,"ABBA","P",1988,"","","ALIVE","","ALIVE","NF",NA,NA,NA,NA,"","",2,1.9,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.000378619285117917,0.000347464242755903,NA,NA,NA,NA,NA,NA,NA,NA,0.000378619285117917,NA
9,2,910,"ABBA","P",1988,"","","ALIVE","","ALIVE","DEAD",NA,NA,NA,NA,"","",2.3,2.5,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00064144321372137,0.000596657119568463,NA,NA,NA,NA,NA,NA,NA,NA,0.00064144321372137,NA
9,2,911,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",4,2.8,"",6.8,5,"o","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00196065267396097,0.0020079455880672,0.00921577621273263,0.00988730833617412,NA,NA,NA,NA,NA,NA,0.00196065267396097,0.00921577621273263
9,2,912,"ABBA","P",1988,"","","ALIVE","","ALIVE","NF",NA,NA,NA,NA,"","",1.7,2.2,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.000369629229767844,0.000288751192288133,NA,NA,NA,NA,NA,NA,NA,NA,0.000369629229767844,NA
9,2,913,"ABBA","P",1988,"","","ALIVE","","ALIVE","NF",NA,NA,NA,NA,"","",2.5,0.9,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,2.50932215383764e-05,0.000263029759623127,NA,NA,NA,NA,NA,NA,NA,NA,2.50932215383764e-05,NA
9,2,914,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",6.3,4.8,"o",10.5,9.43,"i","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00760142090919544,0.00818138094419936,0.0418154404293115,0.0407031471819058,NA,NA,NA,NA,NA,NA,0.00760142090919544,0.0418154404293115
9,2,915,"ABBA","P",1988,"","","ALIVE","","ALIVE","NF",NA,NA,NA,NA,"","",1.3,1.5,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.000144635142344655,0.000116939815389818,NA,NA,NA,NA,NA,NA,NA,NA,0.000144635142344655,NA
9,2,916,"ABBA","P",1988,"","","ALIVE","","ALIVE","DEAD",NA,NA,NA,NA,"","",2,2,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.000409994855242168,0.000364938723538033,NA,NA,NA,NA,NA,NA,NA,NA,0.000409994855242168,NA
9,2,917,"ABBA","P",1988,"","","ALIVE","","ALIVE","DEAD",NA,NA,NA,NA,"","",5.3,1.8,"o",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00177418789558171,0.0023168050478844,NA,NA,NA,NA,NA,NA,NA,NA,0.00177418789558171,NA
9,2,918,"PIRU","P",1988,"","","ALIVE","","ALIVE","DEAD",NA,NA,NA,NA,"","",2.7,2.3,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.0011457870651991,0.000654516640758362,NA,NA,NA,NA,NA,NA,NA,NA,0.0011457870651991,NA
9,2,919,"ABBA","P",1988,"","","ALIVE","","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2,920,"ABBA","P",1988,"","","ALIVE","","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2,921,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5.5,5.1,"o",8.6,7.14,"o","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00604887727431033,0.00658387567643354,0.0208117735384146,0.0216189817256235,NA,NA,NA,NA,NA,NA,0.00604887727431033,0.0208117735384146
9,2,922,"PIRU","P",1988,"","","ALIVE","ALIVE","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2,923,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",6.3,3.9,"o",8.7,7.5,"o","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.0064055305504403,0.00677498308232121,0.0223940914963871,0.0230744689830902,NA,NA,NA,NA,NA,NA,0.0064055305504403,0.0223940914963871
9,2,924,"ABBA","P",1988,"","","ALIVE","","ALIVE","DEAD",NA,NA,NA,NA,"","",3.5,3.5,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.00177962785973064,0.00189272702571262,NA,NA,NA,NA,NA,NA,NA,NA,0.00177962785973064,NA
9,2,925,"ABBA","P",1988,"","","ALIVE","","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2,926,"ABBA","P",1988,"","","ALIVE","","ALIVE","DEAD",NA,NA,NA,NA,"","",0,1.2,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,6.72930553259027e-05,0,NA,NA,NA,NA,NA,NA,NA,NA,6.72930553259027e-05,NA
9,2,927,"PIRU","P",1988,"","","ALIVE","","ALIVE","DEAD",NA,NA,NA,NA,"","",3,3.3,"",NA,NA,"","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.0015818240156117,0.00115228772488819,NA,NA,NA,NA,NA,NA,NA,NA,0.0015818240156117,NA
9,2,928,"PIRU","P",1988,"","","ALIVE","ALIVE","ALIVE","ALIVE",NA,NA,NA,NA,"","",7.6,4.9,"o",12.3,7.81,"c","M","E",9.88653846153846,22.6722222222222,NA,NA,11.3769230769231,25.8866666666667,8.21,14.4692307692308,NA,NA,NA,NA,NA,NA,NA,NA,0.0127668770066669,0.0108743679556608,0.050892451645441,0.0446132488912169,NA,NA,NA,NA,NA,NA,0.0127668770066669,0.050892451645441
