"pplot","splot","tag","spec","yrmort","stat86","stat87","stat98","stat10","dbh86","decm86","dbh87","cpos87","decm87","dbh98","decm98","cpos98","dbh10","decm10","cpos10","elev","elevcl","aspcl","asp","soilcl","slopcl","bqudx","bqudy","bv86","bv87","bv98","bv10","ht86","ht87","ht98","ht10","ba86","ba87","ba98","ba10","dbhgrowth98","dbhgrowth10","htgrowth98","htgrowth10","priordbh86","priordbh87","priordbh98","priordbh10","priorba86","priorba87","priorba98","priorba10","priorbv86","priorbv87","priorbv98","priorbv10","priorht86","priorht87","priorht98","priorht10","bvgrowth98","bvgrowth10"
18,2,448,"ABBA",1998,"","ALIVE","DEAD","DEAD",NA,NA,NA,"",2,NA,NA,"",NA,NA,"",840,"L","W",192,"S","FSLP",3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,451,"PRPE",1998,"","ALIVE","DEAD","DEAD",NA,NA,NA,"",NA,NA,NA,"",NA,NA,"",840,"L","W",192,"S","FSLP",4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,468,"PIRU",1998,"","ALIVE","DEAD","DEAD",NA,NA,NA,"",2,NA,NA,"",NA,NA,"",840,"L","W",192,"S","FSLP",2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,471,"ABBA",2010,"","ALIVE","ALIVE","NF",NA,NA,NA,"",3,4,3,"",NA,NA,"",840,"L","W",192,"S","FSLP",1,7,NA,NA,0.002328,NA,NA,NA,NA,NA,NA,NA,0.00125664,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,0.00125664,NA,NA,NA,0.002328,NA,NA,NA,NA,NA,NA
18,2,471.1,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",4.25,NA,"",840,"L","W",192,"S","FSLP",4,9,NA,NA,NA,0.002849,NA,NA,NA,1,NA,NA,NA,0.00141862875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,487,"PIRU",1989,"","ALIVE","DEAD","DEAD",NA,NA,NA,"",3,NA,NA,"",NA,NA,"",840,"L","W",192,"S","FSLP",2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,490,"ABBA",1998,"","ALIVE","DEAD","DEAD",NA,NA,NA,"",2,NA,NA,"",NA,NA,"",840,"L","W",192,"S","FSLP",1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,494,"PIRU",NA,"","ALIVE","ALIVE","ALIVE",NA,NA,NA,"",2,4.7,2,"",5.2,NA,"",840,"L","W",192,"S","FSLP",2,7,NA,NA,0.005046,0.005822,NA,NA,NA,1,NA,NA,0.0017349486,0.0021237216,NA,0.0416666666666667,NA,NA,NA,NA,NA,4.7,NA,NA,NA,0.0017349486,NA,NA,NA,0.005046,NA,NA,NA,NA,NA,6.46666666666666e-05
18,2,495,"ABBA",2010,"","ALIVE","ALIVE","DEAD",NA,NA,NA,"",3,3.8,NA,"",NA,NA,"",840,"L","W",192,"S","FSLP",2,6,NA,NA,0.002143,NA,NA,NA,NA,NA,NA,NA,0.0011341176,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,0.0011341176,NA,NA,NA,0.002143,NA,NA,NA,NA,NA,NA
18,2,496,"ABBA",NA,"","ALIVE","ALIVE","ALIVE",NA,NA,NA,"",2,5,2,"o",6.7,NA,"",840,"L","W",192,"S","FSLP",2,6,NA,NA,0.004468,0.009595,NA,NA,NA,1,NA,NA,0.0019635,0.0035256606,NA,0.141666666666667,NA,NA,NA,NA,NA,5,NA,NA,NA,0.0019635,NA,NA,NA,0.004468,NA,NA,NA,NA,NA,0.00042725
18,2,502,"PIRU",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",25.4,1,"c",840,"L","W",192,"S","FSLP",NA,NA,NA,NA,NA,0.451141,NA,NA,NA,1,NA,NA,NA,0.0506708664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,635,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",3,9,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,645,"ABBA",1998,"","ALIVE","DEAD","DEAD",NA,NA,8.2,"i",2,NA,NA,"",NA,NA,"",840,"L","W",192,"S","FSLP",1,7,NA,0.016653,NA,NA,NA,1,NA,NA,NA,0.0052810296,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,0.0052810296,NA,NA,NA,0.016653,NA,NA,NA,1,NA,NA,NA
18,2,647,"PIRU",1987,"","DEAD","DEAD","DEAD",NA,NA,7.4,"o",4,NA,NA,"",NA,NA,"",840,"L","W",192,"S","FSLP",2,8,NA,0.01484,NA,NA,NA,1,NA,NA,NA,0.0043008504,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,0.0043008504,NA,NA,NA,0.01484,NA,NA,NA,1,NA,NA,NA
18,2,749,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.89,NA,"",840,"L","W",192,"S","FSLP",3,9,NA,NA,NA,0.000415,NA,NA,NA,1,NA,NA,NA,0.000280552734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,750,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",3.26,NA,"",840,"L","W",192,"S","FSLP",3,10,NA,NA,NA,0.001453,NA,NA,NA,1,NA,NA,NA,0.000834691704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,753,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",4.47,NA,"",840,"L","W",192,"S","FSLP",3,9,NA,NA,NA,0.003251,NA,NA,NA,1,NA,NA,NA,0.001569299886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,756,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",2.88,NA,"",840,"L","W",192,"S","FSLP",3,9,NA,NA,NA,0.001075,NA,NA,NA,1,NA,NA,NA,0.000651442176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,768,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.75,NA,"",840,"L","W",192,"S","FSLP",3,9,NA,NA,NA,0.000352,NA,NA,NA,1,NA,NA,NA,0.00024052875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,773,"PIRU",1987,"","DEAD","DEAD","DEAD",NA,NA,9,"o",4,NA,NA,"",NA,NA,"",840,"L","W",192,"S","FSLP",1,6,NA,0.025234,NA,NA,NA,1,NA,NA,NA,0.00636174,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,0.00636174,NA,NA,NA,0.025234,NA,NA,NA,1,NA,NA,NA
18,2,800,"ACPE",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.7,NA,"",840,"L","W",192,"S","FSLP",2,9,NA,NA,NA,0.000648,NA,NA,NA,1,NA,NA,NA,0.0002269806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,801,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.36,NA,"",840,"L","W",192,"S","FSLP",2,9,NA,NA,NA,0.000205,NA,NA,NA,1,NA,NA,NA,0.000145267584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,802,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",2,8,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,803,"ACPE",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",2,8,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,804,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.4,NA,"",840,"L","W",192,"S","FSLP",2,9,NA,NA,NA,1e-05,NA,NA,NA,1,NA,NA,NA,1.25664e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,805,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",2,8,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,806,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",2,8,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,807,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",2,9,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,808,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.4,NA,"",840,"L","W",192,"S","FSLP",2,9,NA,NA,NA,0.000219,NA,NA,NA,1,NA,NA,NA,0.0001539384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,809,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",2,9,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,810,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",2,9,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,811,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",2,9,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,812,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",3.94,NA,"",840,"L","W",192,"S","FSLP",2,9,NA,NA,NA,0.002343,NA,NA,NA,1,NA,NA,NA,0.001219223544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,813,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.42,NA,"",840,"L","W",192,"S","FSLP",2,9,NA,NA,NA,0.000226,NA,NA,NA,1,NA,NA,NA,0.000158368056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,814,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",2,9,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,815,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.34,NA,"",840,"L","W",192,"S","FSLP",2,9,NA,NA,NA,0.000198,NA,NA,NA,1,NA,NA,NA,0.000141026424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,816,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",3.64,NA,"",840,"L","W",192,"S","FSLP",1,9,NA,NA,NA,0.001914,NA,NA,NA,1,NA,NA,NA,0.001040623584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,817,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",3.17,NA,"",840,"L","W",192,"S","FSLP",2,9,NA,NA,NA,0.001356,NA,NA,NA,1,NA,NA,NA,0.000789240606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,818,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.87,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,0.000406,NA,NA,NA,1,NA,NA,NA,0.000274646526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,819,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.59,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,0.000287,NA,NA,NA,1,NA,NA,NA,0.000198556974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,820,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.8,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,5.8e-05,NA,NA,NA,1,NA,NA,NA,5.02656e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,821,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.74,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,0.000348,NA,NA,NA,1,NA,NA,NA,0.000237787704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,822,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,823,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",2.52,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,0.000785,NA,NA,NA,1,NA,NA,NA,0.000498760416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,824,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,825,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.12,NA,"",840,"L","W",192,"S","FSLP",1,6,NA,NA,NA,0.000135,NA,NA,NA,1,NA,NA,NA,9.8520576e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,826,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",1,8,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,827,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",1,7,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,828,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",1,8,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,829,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",2.07,NA,"",840,"L","W",192,"S","FSLP",1,7,NA,NA,NA,0.000505,NA,NA,NA,1,NA,NA,NA,0.000336536046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,831.1,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.87,NA,"",840,"L","W",192,"S","FSLP",1,7,NA,NA,NA,7.1e-05,NA,NA,NA,1,NA,NA,NA,5.9446926e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,832,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.72,NA,"",840,"L","W",192,"S","FSLP",1,7,NA,NA,NA,4.4e-05,NA,NA,NA,1,NA,NA,NA,4.0715136e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,833,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.9,NA,"",840,"L","W",192,"S","FSLP",1,7,NA,NA,NA,0.00042,NA,NA,NA,1,NA,NA,NA,0.0002835294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,834,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.95,NA,"",840,"L","W",192,"S","FSLP",1,7,NA,NA,NA,8.9e-05,NA,NA,NA,1,NA,NA,NA,7.088235e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,835,"PIRU",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",1,7,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,838,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.6,NA,"",840,"L","W",192,"S","FSLP",1,6,NA,NA,NA,2.8e-05,NA,NA,NA,1,NA,NA,NA,2.82744e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,839,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.53,NA,"",840,"L","W",192,"S","FSLP",1,7,NA,NA,NA,0.000265,NA,NA,NA,1,NA,NA,NA,0.000183854286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,840,"ABBA",1987,"","DEAD","DEAD","DEAD",NA,NA,10.3,"c",4,NA,NA,"",NA,NA,"",840,"L","W",192,"S","FSLP",2,7,NA,0.03119,NA,NA,NA,1,NA,NA,NA,0.0083323086,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,0.0083323086,NA,NA,NA,0.03119,NA,NA,NA,1,NA,NA,NA
18,2,840.1,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.2,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,0.00016,NA,NA,NA,1,NA,NA,NA,0.0001130976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,841,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,842,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.8,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,0.000374,NA,NA,NA,1,NA,NA,NA,0.0002544696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,843.1,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.46,NA,"",840,"L","W",192,"S","FSLP",1,9,NA,NA,NA,1.4e-05,NA,NA,NA,1,NA,NA,NA,1.6619064e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,844,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.63,NA,"",840,"L","W",192,"S","FSLP",1,9,NA,NA,NA,0.000303,NA,NA,NA,1,NA,NA,NA,0.000208672926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,846,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",2.05,NA,"",840,"L","W",192,"S","FSLP",1,10,NA,NA,NA,0.000495,NA,NA,NA,1,NA,NA,NA,0.00033006435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,847,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",2.44,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,0.000729,NA,NA,NA,1,NA,NA,NA,0.000467595744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,848,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.24,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,2e-06,NA,NA,NA,1,NA,NA,NA,4.523904e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,849,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.67,NA,"",840,"L","W",192,"S","FSLP",1,10,NA,NA,NA,0.000319,NA,NA,NA,1,NA,NA,NA,0.000219040206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,850,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.08,NA,"",840,"L","W",192,"S","FSLP",1,10,NA,NA,NA,0.000123,NA,NA,NA,1,NA,NA,NA,9.1609056e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,851,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.68,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,3.8e-05,NA,NA,NA,1,NA,NA,NA,3.6316896e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,852,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.6,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,0.000291,NA,NA,NA,1,NA,NA,NA,0.0002010624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,853,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",2.4,NA,"",840,"L","W",192,"S","FSLP",2,10,NA,NA,NA,0.000702,NA,NA,NA,1,NA,NA,NA,0.0004523904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,854,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.72,NA,"",840,"L","W",192,"S","FSLP",1,10,NA,NA,NA,4.4e-05,NA,NA,NA,1,NA,NA,NA,4.0715136e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
